Sample rate: 2.0000 Hz


 Profile 1

   MM-DD-YYYY HH:MM:SS     HDNG       TX       TY        HX        HY        HZ      VPAB      VPCD      VPEF      VPGH
   06-10-2018 05:12:39   346.61     2.07    -2.60    0.2302   -0.0193   -0.9730      6.01    -15.58     12.11      8.17
   06-10-2018 05:12:39   350.87     2.07    -1.13    0.2285   -0.0232   -0.9733      9.75    -18.49      9.93      7.99
   06-10-2018 05:12:40   345.04     2.07    -2.60    0.2272   -0.0262   -0.9735      8.25    -17.30     10.08      8.48
   06-10-2018 05:12:40   344.86     2.07    -2.27    0.2296   -0.0332   -0.9727      8.22    -15.85      9.29      8.34
   06-10-2018 05:12:41   346.35     1.75    -1.62    0.2283   -0.0352   -0.9729      9.35    -17.47      8.89      8.28
   06-10-2018 05:12:41   347.46     2.07    -1.62    0.2271   -0.0309   -0.9734     11.64    -19.29      6.52      8.17
   06-10-2018 05:12:42   343.35     2.07    -2.76    0.2280   -0.0321   -0.9731     11.08    -18.01      6.34      8.14
   06-10-2018 05:12:42   342.96     2.07    -2.92    0.2229   -0.0297   -0.9744      9.65    -16.54      8.80      7.81
   06-10-2018 05:12:43   349.57     2.40    -1.62    0.2233   -0.0211   -0.9745     11.52    -19.27      9.20      7.51
   06-10-2018 05:12:43   349.79     2.07    -1.62    0.2262   -0.0196   -0.9739     13.47    -17.79      5.82      7.56
   06-10-2018 05:12:44   347.83     2.07    -2.60    0.2226   -0.0116   -0.9748     10.85    -18.47      7.73      7.85
   06-10-2018 05:12:44   353.88     2.07    -1.46    0.2223   -0.0029   -0.9750     11.00    -19.44      8.40      8.10
   06-10-2018 05:12:45   351.14     2.07    -2.27    0.2256   -0.0022   -0.9742      8.79    -15.93      7.13      8.39
   06-10-2018 05:12:45   357.48     2.07    -0.97    0.2213    0.0052   -0.9752      8.32    -17.70      9.28      8.77
   06-10-2018 05:12:46   350.27     2.07    -2.60    0.2267   -0.0010   -0.9740      6.37    -14.94     10.78      8.50
   06-10-2018 05:12:46   355.46     2.40    -1.30    0.2254    0.0008   -0.9743      8.33    -16.26      9.78      8.61
   06-10-2018 05:12:47   356.25     2.40    -1.30    0.2260    0.0045   -0.9741      9.25    -17.16      9.25      8.09
   06-10-2018 05:12:47   351.98     2.40    -2.60    0.2252    0.0065   -0.9743      9.27    -16.62      8.99      7.88
   06-10-2018 05:12:48   359.63     2.23    -0.65    0.2245    0.0093   -0.9744      9.18    -17.23     11.54      7.79
   06-10-2018 05:12:48   354.68     2.23    -1.95    0.2297    0.0080   -0.9732      8.88    -15.71      9.89      7.74
   06-10-2018 05:12:49   354.38     2.40    -2.27    0.2267    0.0121   -0.9739      8.09    -16.31     11.59      7.83
   06-10-2018 05:12:49   356.70     2.07    -1.30    0.2270    0.0069   -0.9739      7.66    -18.79     12.51      7.71
   06-10-2018 05:12:50   356.37     2.40    -1.30    0.2285    0.0049   -0.9735      9.20    -17.57      9.73      7.91
   06-10-2018 05:12:50   353.29     2.40    -2.27    0.2270    0.0069   -0.9739      8.70    -16.25      8.97      7.99
   06-10-2018 05:12:51   351.82     2.07    -2.27    0.2278    0.0006   -0.9737      5.59    -17.38     11.90      8.42
   06-10-2018 05:12:51   352.22     2.23    -2.11    0.2244   -0.0001   -0.9745      8.42    -14.64      9.18      8.19
   06-10-2018 05:12:52   351.49     2.07    -1.95    0.2298   -0.0067   -0.9732      7.91    -17.86     10.94      8.00
   06-10-2018 05:12:52   353.92     2.07    -1.30    0.2236   -0.0056   -0.9747      8.48    -16.42     10.43      8.44
   06-10-2018 05:12:53   344.95     2.07    -3.24    0.2270   -0.0156   -0.9738      5.73    -16.42     10.58      8.58
   06-10-2018 05:12:53   349.32     2.40    -1.78    0.2275   -0.0204   -0.9736      9.91    -17.12      8.67      8.17
   06-10-2018 05:12:54   351.31     2.40    -1.62    0.2266   -0.0134   -0.9739     11.74    -16.91      7.25      8.12
   06-10-2018 05:12:54   351.87     2.07    -1.30    0.2261   -0.0154   -0.9740     11.04    -17.47      8.39      8.34
   06-10-2018 05:12:55   343.85     2.07    -3.24    0.2244   -0.0202   -0.9743      6.58    -16.04     10.18      8.33
   06-10-2018 05:12:55   345.85     2.07    -2.43    0.2263   -0.0247   -0.9738      6.78    -17.07     12.34      8.03
   06-10-2018 05:12:56   345.69     2.07    -2.27    0.2255   -0.0281   -0.9738     10.75    -16.81      8.14      7.69
   06-10-2018 05:12:56   344.86     2.07    -2.43    0.2230   -0.0287   -0.9744      6.86    -17.14     11.36      8.36
   06-10-2018 05:12:57   347.23     1.99    -1.46    0.2256   -0.0341   -0.9736     10.04    -15.50      7.51      8.39
   06-10-2018 05:12:57   339.84     2.07    -3.41    0.2223   -0.0369   -0.9743      8.46    -16.95      8.21      8.37
   06-10-2018 05:12:58   347.51     2.07    -1.30    0.2203   -0.0346   -0.9748      9.83    -17.28     10.43      8.09
   06-10-2018 05:12:58   342.14     1.75    -2.27    0.2221   -0.0427   -0.9741      6.79    -11.41     10.40      8.67
   06-10-2018 05:12:59   340.20     1.75    -2.92    0.2206   -0.0407   -0.9745     10.55    -18.65      5.71      8.44
   06-10-2018 05:12:59   345.77     1.91    -1.62    0.2253   -0.0379   -0.9735     11.29    -18.52      6.58      8.52
   06-10-2018 05:13:00   347.82     1.75    -1.30    0.2276   -0.0336   -0.9732     12.25    -18.89      6.70      8.52
   06-10-2018 05:13:00   343.57     1.75    -2.76    0.2267   -0.0289   -0.9735      7.12    -17.67      9.94      8.18
   06-10-2018 05:13:01   346.30     2.07    -1.95    0.2292   -0.0315   -0.9729     10.90    -18.92      7.69      8.09
   06-10-2018 05:13:01   347.21     2.07    -1.95    0.2286   -0.0270   -0.9731      9.78    -16.42      8.58      8.33
   06-10-2018 05:13:02   346.70     2.07    -2.27    0.2296   -0.0242   -0.9730     10.85    -17.73      9.22      8.12
   06-10-2018 05:13:02   351.61     2.07    -1.30    0.2277   -0.0168   -0.9736     12.78    -17.06      6.03      8.07
   06-10-2018 05:13:03   348.36     2.07    -2.60    0.2275   -0.0102   -0.9737      8.08    -18.10      9.67      7.70
   06-10-2018 05:13:03   352.24     2.07    -1.30    0.2291   -0.0141   -0.9733      9.71    -15.40      8.79      7.89
   06-10-2018 05:13:04   348.68     2.07    -2.76    0.2250   -0.0054   -0.9743      9.24    -16.31      8.35      7.69
   06-10-2018 05:13:04   352.10     2.07    -1.62    0.2292   -0.0093   -0.9733      8.44    -15.70     11.29      7.68
   06-10-2018 05:13:05   351.46     2.23    -1.62    0.2286   -0.0126   -0.9734      8.04    -15.49      9.83      7.84
   06-10-2018 05:13:05   346.85     2.07    -2.92    0.2293   -0.0124   -0.9733      7.84    -17.95     10.29      7.29
   06-10-2018 05:13:06   352.28     2.07    -1.30    0.2297   -0.0140   -0.9732      9.96    -15.72      9.90      6.86
   06-10-2018 05:13:06   350.55     2.07    -1.95    0.2244   -0.0102   -0.9744      8.96    -16.56     10.13      7.71
   06-10-2018 05:13:07   348.81     2.07    -1.95    0.2285   -0.0192   -0.9734      7.12    -16.76     11.22      7.45
   06-10-2018 05:13:07   352.15     2.07    -1.30    0.2264   -0.0141   -0.9739     10.66    -18.23      9.18      7.55
   06-10-2018 05:13:08   347.28     2.07    -2.92    0.2246   -0.0092   -0.9744      9.83    -16.79      8.23      7.90
   06-10-2018 05:13:08   350.50     2.40    -2.27    0.2255   -0.0061   -0.9742     11.71    -17.53      8.45      7.21
   06-10-2018 05:13:09   355.59     2.40    -1.46    0.2236    0.0044   -0.9747      9.58    -17.38     11.23      7.28
   06-10-2018 05:13:09   355.88     2.07    -1.46    0.2237    0.0061   -0.9747     10.72    -16.41      8.81      7.53
   06-10-2018 05:13:10   352.97     2.40    -2.60    0.2203    0.0118   -0.9754      8.65    -18.88     10.42      7.45
   06-10-2018 05:13:10   357.08     2.40    -1.62    0.2228    0.0140   -0.9748      7.99    -19.08     12.64      7.44
   06-10-2018 05:13:11   359.89     2.40    -1.13    0.2215    0.0187   -0.9750     10.24    -17.55      9.24      7.47
   06-10-2018 05:13:11   359.55     2.40    -1.30    0.2223    0.0199   -0.9748      7.19    -16.44     13.06      7.56
   06-10-2018 05:13:12   359.14     2.40    -1.13    0.2252    0.0152   -0.9742      8.70    -17.68     10.22      7.56
   06-10-2018 05:13:12   353.69     2.40    -2.76    0.2242    0.0174   -0.9744      6.43    -16.32     11.46      7.84
   06-10-2018 05:13:13   357.20     2.40    -1.30    0.2285    0.0088   -0.9735      5.39    -16.22     13.74      8.06
   06-10-2018 05:13:13   354.63     2.07    -1.78    0.2259    0.0057   -0.9741      6.67    -16.57      9.71      8.46
   06-10-2018 05:13:14   349.93     2.07    -2.92    0.2275    0.0028   -0.9738      6.44    -16.34     10.03      8.22
   06-10-2018 05:13:14   350.29     2.07    -2.43    0.2270   -0.0037   -0.9739      6.78    -16.70     12.07      7.98
   06-10-2018 05:13:15   351.16     2.23    -2.27    0.2251   -0.0024   -0.9743      9.03    -15.67     10.24      7.98
   06-10-2018 05:13:15   351.39     2.07    -2.27    0.2267   -0.0012   -0.9740      7.61    -17.62     11.05      7.75
   06-10-2018 05:13:16   354.15     2.40    -1.62    0.2250    0.0002   -0.9744     11.08    -16.09      9.31      7.12
   06-10-2018 05:13:16   355.61     2.40    -1.30    0.2234    0.0017   -0.9747      7.45    -16.76     12.72      7.42
   06-10-2018 05:13:17   351.73     2.40    -2.11    0.2270   -0.0032   -0.9739     10.16    -16.44      8.28      8.00
   06-10-2018 05:13:17   351.09     2.07    -2.27    0.2265   -0.0026   -0.9740      8.06    -15.49     10.70      7.41
   06-10-2018 05:13:18   351.87     2.07    -1.95    0.2292   -0.0049   -0.9734      7.16    -17.04     11.89      8.16
   06-10-2018 05:13:18   353.55     2.07    -1.30    0.2273   -0.0077   -0.9738      9.68    -15.83      8.33      8.32
   06-10-2018 05:13:19   350.76     2.40    -2.27    0.2259   -0.0049   -0.9741      8.17    -16.59     10.24      7.72
   06-10-2018 05:13:19   347.42     2.07    -2.92    0.2277   -0.0093   -0.9737      7.72    -15.88     10.89      7.58
   06-10-2018 05:13:20   352.77     2.40    -1.30    0.2249   -0.0117   -0.9743      8.19    -17.54     12.31      7.87
   06-10-2018 05:13:20   350.72     2.07    -1.95    0.2230   -0.0092   -0.9748      7.95    -17.14     11.15      7.48
   06-10-2018 05:13:21   349.36     2.07    -1.95    0.2258   -0.0161   -0.9740      7.65    -17.29     13.21      7.78
   06-10-2018 05:13:21   350.50     1.75    -1.62    0.2230   -0.0148   -0.9747      9.53    -16.70      9.09      8.14
   06-10-2018 05:13:22   345.55     2.07    -2.92    0.2256   -0.0178   -0.9741      7.15    -16.86     10.59      8.12
   06-10-2018 05:13:22   347.62     2.07    -1.95    0.2258   -0.0243   -0.9739      7.32    -13.13     11.23      8.85
   06-10-2018 05:13:23   348.30     1.91    -1.95    0.2246   -0.0203   -0.9742      9.93    -13.42      6.67      8.71
   06-10-2018 05:13:23   347.87     2.07    -2.27    0.2309   -0.0188   -0.9728      8.85    -16.54      9.04      8.64
   06-10-2018 05:13:24   349.57     2.07    -1.78    0.2294   -0.0185   -0.9732      7.35    -17.34     10.42      8.86
   06-10-2018 05:13:24   350.61     2.07    -1.62    0.2272   -0.0160   -0.9737     10.63    -15.30      6.50      8.71
   06-10-2018 05:13:25   350.78     2.40    -1.62    0.2327   -0.0170   -0.9724      9.86    -19.21      9.52      7.89
   06-10-2018 05:13:25   349.71     2.07    -2.11    0.2268   -0.0119   -0.9739      8.24    -18.24      8.96      8.24
   06-10-2018 05:13:26   351.26     2.40    -1.95    0.2238   -0.0077   -0.9746      9.08    -18.01     10.90      8.23
   06-10-2018 05:13:26   352.40     2.07    -1.62    0.2285   -0.0077   -0.9735     10.31    -16.74      9.01      7.90
   06-10-2018 05:13:27   357.57     2.40    -0.81    0.2249    0.0025   -0.9744     10.97    -17.75      9.80      7.60
   06-10-2018 05:13:27   358.62     2.40    -0.97    0.2222    0.0101   -0.9749     11.44    -17.48      8.60      7.55
   06-10-2018 05:13:28   355.47     2.40    -1.62    0.2244    0.0064   -0.9745      7.30    -17.34     12.60      7.13
   06-10-2018 05:13:28   358.69     2.07    -0.97    0.2221    0.0106   -0.9750      9.79    -17.43     10.72      7.71
   06-10-2018 05:13:29   348.88     2.07    -2.92    0.2250   -0.0017   -0.9744      3.19    -19.47     14.12      8.07
   06-10-2018 05:13:29   353.24     2.07    -1.62    0.2246   -0.0033   -0.9745      7.11    -14.97     11.48      8.43
   06-10-2018 05:13:30   353.20     2.23    -1.46    0.2265   -0.0068   -0.9740      9.04    -15.45      8.08      8.64
   06-10-2018 05:13:30   346.10     2.07    -3.08    0.2256   -0.0124   -0.9741      5.44    -15.64     10.94      8.72
   06-10-2018 05:13:31   352.07     2.07    -1.62    0.2239   -0.0086   -0.9746      8.63    -13.42      8.42      8.60
   06-10-2018 05:13:31   352.27     2.40    -1.30    0.2270   -0.0144   -0.9738      8.36    -16.52      8.11      8.70
   06-10-2018 05:13:32   347.66     2.07    -2.43    0.2233   -0.0153   -0.9746      4.33    -15.11     13.09      8.47
   06-10-2018 05:13:32   349.42     2.40    -1.62    0.2269   -0.0225   -0.9737      8.33    -15.88     12.47      8.04
   06-10-2018 05:13:33   349.65     1.75    -1.62    0.2248   -0.0190   -0.9742     10.38    -15.70      7.47      7.97
   06-10-2018 05:13:33   346.81     2.07    -2.92    0.2262   -0.0119   -0.9740      9.91    -17.72      8.52      7.99
   06-10-2018 05:13:34   352.19     2.07    -1.46    0.2259   -0.0111   -0.9741     10.77    -18.08      9.16      8.36
   06-10-2018 05:13:34   355.95     2.07    -0.81    0.2244   -0.0047   -0.9745     10.67    -16.56      9.35      8.17
   06-10-2018 05:13:35   351.44     2.40    -1.95    0.2296   -0.0078   -0.9732      9.20    -14.76      7.79      8.28
   06-10-2018 05:13:35   350.93     2.23    -2.43    0.2261   -0.0010   -0.9741      6.62    -16.93     10.91      8.48
   06-10-2018 05:13:36   353.74     2.40    -1.62    0.2261   -0.0018   -0.9741      9.53    -16.26      9.42      7.80
   06-10-2018 05:13:36   349.64     2.07    -2.27    0.2281   -0.0097   -0.9736      6.57    -16.09     13.36      8.04
   06-10-2018 05:13:37   352.98     2.07    -1.62    0.2256   -0.0046   -0.9742      7.84    -16.02     10.71      8.30
   06-10-2018 05:13:37   353.44     2.07    -1.30    0.2284   -0.0083   -0.9735     10.45    -18.29      8.10      8.33
   06-10-2018 05:13:38   348.41     2.07    -2.92    0.2247   -0.0038   -0.9744      9.40    -17.27      8.92      8.27
   06-10-2018 05:13:38   354.69     2.40    -1.30    0.2282   -0.0030   -0.9736      6.84    -18.14     12.67      8.13
   06-10-2018 05:13:39   352.19     1.91    -1.95    0.2236   -0.0021   -0.9747      7.23    -16.26      9.86      8.57
   06-10-2018 05:13:39   350.04     2.07    -2.60    0.2271   -0.0021   -0.9739      7.58    -15.05      8.63      8.60
   06-10-2018 05:13:40   353.16     2.40    -1.46    0.2254   -0.0072   -0.9742      7.28    -14.95     11.35      9.01
   06-10-2018 05:13:40   353.95     2.07    -1.62    0.2236    0.0001   -0.9747      9.04    -17.17      8.77      8.45
   06-10-2018 05:13:41   354.04     2.23    -1.62    0.2251    0.0000   -0.9743     11.17    -16.95      6.85      8.26
   06-10-2018 05:13:41   351.04     2.40    -2.60    0.2210    0.0027   -0.9753      5.98    -15.62     12.68      8.46
   06-10-2018 05:13:42   353.60     2.40    -1.78    0.2264    0.0002   -0.9740     11.44    -17.67      7.12      7.90
   06-10-2018 05:13:42   356.43     2.07    -1.30    0.2255    0.0057   -0.9742      8.97    -16.84     10.02      8.08
   06-10-2018 05:13:43   350.39     2.23    -2.92    0.2249    0.0049   -0.9744      7.45    -15.17      9.42      8.19
   06-10-2018 05:13:43   353.39     2.40    -1.78    0.2257   -0.0007   -0.9742      8.95    -17.10     10.18      7.93
   06-10-2018 05:13:44   356.13     2.07    -1.30    0.2244    0.0044   -0.9745      8.36    -17.56      9.88      8.36
   06-10-2018 05:13:44   355.36     2.07    -1.30    0.2280    0.0006   -0.9737      9.61    -16.65      9.25      8.29
   06-10-2018 05:13:45   350.47     2.07    -2.60    0.2256    0.0002   -0.9742      6.76    -15.03     11.17      8.18
   06-10-2018 05:13:45   355.77     2.07    -0.97    0.2306   -0.0032   -0.9730      9.57    -16.60     10.90      8.11
   06-10-2018 05:13:46   349.15     2.07    -2.60    0.2291   -0.0068   -0.9734      6.68    -14.23     12.10      7.50
   06-10-2018 05:13:46   354.27     2.07    -0.97    0.2298   -0.0101   -0.9732     10.04    -15.97     10.01      8.13
   06-10-2018 05:13:47   348.24     2.07    -2.60    0.2299   -0.0113   -0.9731      8.91    -16.63      7.93      8.04
   06-10-2018 05:13:47   351.99     2.07    -1.62    0.2307   -0.0100   -0.9730      8.58    -20.08     10.71      8.33
   06-10-2018 05:13:48   352.99     2.40    -1.30    0.2271   -0.0110   -0.9738      9.67    -15.08      9.28      7.84
   06-10-2018 05:13:48   348.96     2.23    -2.60    0.2273   -0.0078   -0.9738     10.17    -16.98      8.18      7.69
   06-10-2018 05:13:49   354.50     2.07    -0.97    0.2276   -0.0088   -0.9737     10.54    -17.83      9.85      7.85
   06-10-2018 05:13:49   352.16     2.07    -1.95    0.2253   -0.0029   -0.9743      9.07    -16.79      9.27      8.34
   06-10-2018 05:13:50   349.07     2.07    -2.68    0.2270   -0.0053   -0.9739      8.42    -14.17      8.22      8.05
   06-10-2018 05:13:50   354.74     2.40    -1.62    0.2248    0.0030   -0.9744     10.17    -18.70      8.53      8.56
   06-10-2018 05:13:51   358.55     2.40    -0.65    0.2283    0.0041   -0.9736     10.54    -17.42      9.08      8.53
   06-10-2018 05:13:51   354.79     2.07    -1.95    0.2224    0.0095   -0.9749      7.38    -16.00      8.68      8.77
   06-10-2018 05:13:52   351.50     2.23    -2.43    0.2257    0.0018   -0.9742      6.65    -15.90     10.92      8.35
   06-10-2018 05:13:52   350.67     2.07    -2.43    0.2262   -0.0018   -0.9741      6.20    -15.79     11.24      8.57
   06-10-2018 05:13:53   354.74     2.40    -1.62    0.2253    0.0030   -0.9743      7.91    -15.60     10.54      8.19
   06-10-2018 05:13:53   353.98     2.40    -1.46    0.2259   -0.0034   -0.9741      7.98    -16.31     10.25      8.58
   06-10-2018 05:13:54   349.22     1.91    -1.95    0.2224   -0.0155   -0.9748      3.02    -16.78     14.94      8.60
   06-10-2018 05:13:54   346.54     2.07    -2.27    0.2252   -0.0239   -0.9740      7.38    -13.97      9.51      8.76
   06-10-2018 05:13:55   343.24     2.07    -2.92    0.2243   -0.0288   -0.9741      8.97    -16.92      8.33      8.77
   06-10-2018 05:13:55   347.22     1.75    -1.62    0.2234   -0.0299   -0.9743      9.87    -17.44      8.40      8.73
   06-10-2018 05:13:56   340.79     2.07    -3.24    0.2271   -0.0366   -0.9732     10.20    -17.08      6.50      8.57
   06-10-2018 05:13:56   344.31     1.75    -2.27    0.2228   -0.0325   -0.9743      7.23    -17.56      9.96      9.00
   06-10-2018 05:13:57   342.71     1.75    -2.27    0.2267   -0.0414   -0.9731      6.51    -16.77     11.16      8.60
   06-10-2018 05:13:57   343.16     1.75    -1.95    0.2230   -0.0435   -0.9739      8.15    -16.00      9.16      8.87
   06-10-2018 05:13:58   340.50     1.91    -2.60    0.2269   -0.0480   -0.9727     10.20    -16.94      8.91      8.65
   06-10-2018 05:13:58   342.81     1.75    -2.27    0.2259   -0.0407   -0.9733     10.99    -18.38      6.07      8.64
   06-10-2018 05:13:59   342.80     1.75    -2.60    0.2284   -0.0360   -0.9729      9.59    -19.87      7.93      8.70
   06-10-2018 05:13:59   347.25     2.07    -1.78    0.2304   -0.0299   -0.9726     12.73    -18.45      4.12      8.46
   06-10-2018 05:14:00   350.91     2.07    -1.62    0.2309   -0.0152   -0.9729     10.64    -18.63      7.23      8.56
   06-10-2018 05:14:00   347.23     1.91    -2.60    0.2308   -0.0158   -0.9729      7.18    -17.65      9.74      8.91
   06-10-2018 05:14:01   351.25     2.40    -2.27    0.2256   -0.0026   -0.9742     10.42    -15.92      7.05      8.42
   06-10-2018 05:14:01   355.17     2.40    -1.62    0.2283    0.0047   -0.9736     11.60    -19.15      7.65      8.06
   06-10-2018 05:14:02     0.07     2.40    -0.97    0.2223    0.0168   -0.9748     10.02    -14.31      8.63      8.53
   06-10-2018 05:14:02   357.06     2.07    -1.95    0.2225    0.0197   -0.9747      7.27    -16.58     10.74      8.21
   06-10-2018 05:14:03     1.00     2.40    -0.97    0.2226    0.0211   -0.9747      9.92    -14.72      7.52      8.41
   06-10-2018 05:14:03   359.44     2.40    -1.62    0.2215    0.0249   -0.9748      8.04    -14.23      9.77      8.27
   06-10-2018 05:14:04   355.56     2.40    -2.27    0.2252    0.0178   -0.9741      3.94    -16.36     13.89      8.62
   06-10-2018 05:14:04   357.75     2.07    -1.46    0.2218    0.0146   -0.9750      5.74    -16.95     11.77      8.68
   06-10-2018 05:14:05   354.20     2.23    -1.95    0.2268    0.0060   -0.9739      7.39    -17.70      9.00      8.54
   06-10-2018 05:14:05   353.87     2.23    -2.11    0.2245    0.0075   -0.9744      8.78    -16.25      8.51      8.54
   06-10-2018 05:14:06   353.10     2.40    -1.78    0.2282   -0.0024   -0.9736      4.71    -15.94     13.35      8.82
   06-10-2018 05:14:06   350.87     2.40    -2.11    0.2233   -0.0067   -0.9747      7.99    -13.03      8.95      8.91
   06-10-2018 05:14:07   349.86     2.23    -1.95    0.2268   -0.0144   -0.9738      6.82    -15.28     13.78      8.33
   06-10-2018 05:14:07   349.47     2.07    -1.78    0.2259   -0.0183   -0.9740      8.25    -14.10      8.60      8.70
   06-10-2018 05:14:08   344.97     2.07    -2.92    0.2264   -0.0208   -0.9738      7.15    -15.84      9.54      8.68
   06-10-2018 05:14:08   348.35     2.07    -1.95    0.2282   -0.0214   -0.9734     10.70    -19.84      7.30      8.53
   06-10-2018 05:14:09   347.78     2.07    -2.43    0.2263   -0.0154   -0.9739      8.93    -18.24      9.03      8.53
   06-10-2018 05:14:09   352.11     2.07    -1.30    0.2281   -0.0145   -0.9735     12.43    -20.69      7.97      8.05
   06-10-2018 05:14:10   350.85     2.07    -2.27    0.2269   -0.0038   -0.9739     10.16    -16.24      7.12      8.22
   06-10-2018 05:14:10   349.90     2.07    -2.60    0.2317   -0.0037   -0.9728      8.36    -17.48      9.04      8.13
   06-10-2018 05:14:11   356.24     2.40    -1.30    0.2275    0.0043   -0.9738     10.17    -17.34      9.75      7.86
   06-10-2018 05:14:11   355.79     2.40    -1.62    0.2270    0.0078   -0.9739      9.25    -15.76      9.18      8.03
   06-10-2018 05:14:12   353.31     2.07    -2.27    0.2267    0.0077   -0.9739      6.67    -18.32     11.59      8.07
   06-10-2018 05:14:12   353.19     2.23    -2.60    0.2249    0.0126   -0.9743      7.98    -16.35     10.15      8.30
   06-10-2018 05:14:13   356.41     2.07    -1.30    0.2246    0.0057   -0.9744      7.49    -18.88     11.91      8.86
   06-10-2018 05:14:13   355.06     2.07    -1.78    0.2243    0.0078   -0.9745      7.00    -14.75      8.65      8.97
   06-10-2018 05:14:14   352.68     2.23    -2.11    0.2273    0.0016   -0.9738      4.75    -13.64     12.17      9.50
   06-10-2018 05:14:14   354.09     2.40    -1.62    0.2243    0.0000   -0.9745      6.16    -14.03      9.99      9.20
   06-10-2018 05:14:15   351.74     2.07    -1.95    0.2247   -0.0048   -0.9744      4.78    -15.86     12.24      8.92
   06-10-2018 05:14:15   350.98     2.07    -1.95    0.2280   -0.0088   -0.9736     10.03    -14.06      6.99      8.78
   06-10-2018 05:14:16   353.23     2.07    -1.70    0.2268   -0.0023   -0.9739      8.77    -18.42     10.18      8.76
   06-10-2018 05:14:16   349.48     2.07    -2.60    0.2282   -0.0050   -0.9736      8.28    -16.98      9.33      9.04
   06-10-2018 05:14:17   351.46     2.07    -1.95    0.2246   -0.0061   -0.9744      6.33    -15.33     10.54      9.13
   06-10-2018 05:14:17   350.92     2.23    -1.62    0.2297   -0.0154   -0.9731      7.09    -14.95     10.11      9.00
   06-10-2018 05:14:18   347.65     2.07    -2.60    0.2263   -0.0133   -0.9740      7.60    -15.24      8.85      8.68
   06-10-2018 05:14:18   349.43     2.40    -1.95    0.2260   -0.0168   -0.9740      7.20    -17.58     11.47      8.89
   06-10-2018 05:14:19   349.17     2.07    -1.62    0.2262   -0.0226   -0.9738      8.53    -14.89      9.74      8.33
   06-10-2018 05:14:19   351.13     2.07    -1.62    0.2284   -0.0137   -0.9735     10.19    -15.50      8.16      8.50
   06-10-2018 05:14:20   348.01     2.07    -2.27    0.2268   -0.0172   -0.9738      8.30    -16.76      9.39      8.03
   06-10-2018 05:14:20   354.21     2.07    -0.97    0.2251   -0.0099   -0.9743     11.30    -16.98      7.21      8.31
   06-10-2018 05:14:21   347.33     2.07    -2.60    0.2288   -0.0154   -0.9733      6.14    -16.20     11.08      8.62
   06-10-2018 05:14:21   353.86     2.07    -0.97    0.2281   -0.0119   -0.9736      9.39    -14.52      8.16      8.60
   06-10-2018 05:14:22   350.62     2.07    -1.95    0.2306   -0.0110   -0.9730      7.17    -16.25      8.59      8.95
   06-10-2018 05:14:22   349.67     2.07    -2.27    0.2303   -0.0100   -0.9731      9.27    -17.21      7.65      8.80
   06-10-2018 05:14:23   353.39     2.40    -1.62    0.2295   -0.0039   -0.9733      8.88    -18.85      9.39      8.83
   06-10-2018 05:14:23   355.87     2.40    -1.30    0.2255    0.0027   -0.9742     10.77    -17.30      5.57      8.88
   06-10-2018 05:14:24   354.08     2.40    -2.11    0.2251    0.0082   -0.9743      9.52    -17.22      7.93      8.37
   06-10-2018 05:14:24   354.75     2.40    -1.95    0.2249    0.0085   -0.9743      8.77    -16.53      9.54      8.31
   06-10-2018 05:14:25   359.46     2.40    -0.97    0.2234    0.0140   -0.9746     10.15    -16.42      8.97      8.28
   06-10-2018 05:14:25   355.07     2.40    -1.95    0.2237    0.0102   -0.9746      7.75    -16.03     10.79      8.43
   06-10-2018 05:14:26   353.87     2.07    -2.27    0.2230    0.0107   -0.9748      5.96    -15.17     10.76      8.33
   06-10-2018 05:14:26   353.98     2.07    -1.62    0.2283   -0.0003   -0.9736      6.95    -13.45     10.87      8.86
   06-10-2018 05:14:27   356.52     2.07    -0.97    0.2266    0.0006   -0.9740      9.35    -15.32      9.42      8.73
   06-10-2018 05:14:27   350.12     2.23    -2.27    0.2293   -0.0082   -0.9733      5.02    -14.90     10.78      9.09
   06-10-2018 05:14:28   348.17     2.07    -2.27    0.2268   -0.0164   -0.9738      4.65    -15.96     12.64      8.47
   06-10-2018 05:14:28   349.14     1.75    -1.95    0.2277   -0.0164   -0.9736      8.02    -14.07      9.12      8.78
   06-10-2018 05:14:29   350.29     2.07    -1.30    0.2274   -0.0230   -0.9735      8.27    -15.77      8.99      8.76
   06-10-2018 05:14:29   349.16     2.07    -1.46    0.2246   -0.0250   -0.9741      9.12    -14.06      8.81      8.90
   06-10-2018 05:14:30   344.99     2.07    -2.27    0.2282   -0.0322   -0.9731      7.39    -15.22      8.82      8.92
   06-10-2018 05:14:30   343.90     2.07    -2.60    0.2264   -0.0316   -0.9735      8.23    -17.04      9.38      8.64
   06-10-2018 05:14:31   345.51     1.75    -1.95    0.2292   -0.0340   -0.9728      9.37    -15.13      7.65      8.67
   06-10-2018 05:14:31   341.26     1.75    -2.92    0.2286   -0.0383   -0.9728      7.28    -16.86      8.72      8.76
   06-10-2018 05:14:32   346.67     2.07    -1.62    0.2278   -0.0349   -0.9731      8.89    -17.05      9.80      8.58
   06-10-2018 05:14:32   345.06     2.07    -1.95    0.2278   -0.0373   -0.9730      9.17    -18.35      7.92      9.00
   06-10-2018 05:14:33   339.91     1.75    -3.57    0.2256   -0.0330   -0.9737      8.20    -17.13      7.02      9.25
