

 Profile 2

MM-DD-YYYY HH:MM:SS,TmpC,Heading,Pitch,Roll,Beams,Beam1,Beam2,Beam3,Beam4,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3
10-17-2015 03:55:02,7.3800,94.8000,-0.7000,-0.7000,3,2,3,4,0,-0.09420,-1.23550,-0.10260,111,106,100
10-17-2015 03:55:03,7.3800,98.9000,-0.5000,-1.1000,3,2,3,4,0,-0.09110,-1.22810,-0.09770,100,105,106
10-17-2015 03:55:03,7.3800,98.9000,-0.5000,-1.1000,3,2,3,4,0,-0.08440,-1.23240,-0.07490,098,105,105
10-17-2015 03:55:04,7.3800,103.8000,-0.6000,-0.8000,3,2,3,4,0,-0.08880,-1.22110,-0.09600,104,104,106
10-17-2015 03:55:04,7.3800,103.8000,-0.6000,-0.8000,3,2,3,4,0,-0.03580,-1.22560,-0.08820,101,105,109
10-17-2015 03:55:05,7.3900,107.0000,-1.1000,0.6000,3,2,3,4,0,-0.09000,-1.23240,-0.09400,098,107,101
10-17-2015 03:55:05,7.3900,107.0000,-1.1000,0.6000,3,2,3,4,0,-0.08360,-1.20920,-0.08530,095,105,106
10-17-2015 03:55:06,7.3900,112.5000,-0.5000,-1.2000,3,2,3,4,0,-0.08710,-1.19520,-0.08420,105,103,099
10-17-2015 03:55:06,7.3900,112.5000,-0.5000,-1.2000,3,2,3,4,0,-0.09500,-0.21030,-0.08060,109,109,100
10-17-2015 03:55:07,7.3900,115.6000,-0.5000,-1.2000,3,2,3,4,0,-0.09140,-0.08270,-0.07650,105,102,108
10-17-2015 03:55:07,7.3900,115.6000,-0.5000,-1.2000,3,2,3,4,0,-0.09380,-0.21730,-0.07950,108,110,108
10-17-2015 03:55:08,7.3900,116.5000,-0.8000,0.5000,3,2,3,4,0,-0.10740,-1.23560,-0.08090,110,104,098
10-17-2015 03:55:08,7.3900,116.5000,-0.8000,0.5000,3,2,3,4,0,-0.10730,-1.18570,-0.06920,106,102,111
10-17-2015 03:55:09,7.4000,117.6000,-0.8000,0.3000,3,2,3,4,0,-0.22230,-1.24730,-0.07220,107,106,098
10-17-2015 03:55:09,7.4000,117.6000,-0.8000,0.3000,3,2,3,4,0,-0.10990,-0.16860,-0.07090,103,107,099
10-17-2015 03:55:10,7.4000,115.5000,-0.7000,-0.3000,3,2,3,4,0,-0.10910,-1.23850,-0.07310,098,106,105
10-17-2015 03:55:10,7.4000,115.5000,-0.7000,-0.3000,3,2,3,4,0,-0.11460,-1.26430,-0.09370,103,107,097
10-17-2015 03:55:11,7.4000,113.6000,-0.6000,-1.0000,3,2,3,4,0,-0.11480,-1.27380,-0.08480,102,108,098
10-17-2015 03:55:11,7.4000,113.6000,-0.6000,-1.0000,3,2,3,4,0,-0.11570,-1.20600,-0.09140,100,105,099
10-17-2015 03:55:12,7.4000,112.0000,-0.9000,-0.2000,3,2,3,4,0,-0.10290,-1.27280,-0.08450,113,110,095
10-17-2015 03:55:12,7.4000,112.0000,-0.9000,-0.2000,3,2,3,4,0,-0.11820,-1.22270,-0.07670,102,103,109
10-17-2015 03:55:13,7.3900,110.4000,-1.0000,0.2000,3,2,3,4,0,-0.12260,-1.24000,-0.07490,104,107,107
10-17-2015 03:55:13,7.3900,110.4000,-1.0000,0.2000,3,2,3,4,0,-0.10880,-1.21580,-0.07140,099,105,096
10-17-2015 03:55:14,7.3800,108.7000,-0.7000,-0.3000,3,2,3,4,0,-0.10620,-1.16900,-0.07100,107,104,104
10-17-2015 03:55:14,7.3800,108.7000,-0.7000,-0.3000,3,2,3,4,0,-0.09440,-1.27850,0.01150,096,107,103
10-17-2015 03:55:15,7.3800,107.5000,-0.8000,0.1000,3,2,3,4,0,-0.10750,-1.16330,-0.06300,108,103,117
10-17-2015 03:55:15,7.3800,107.5000,-0.8000,0.1000,3,2,3,4,0,-0.10450,-1.20920,-0.05830,098,104,099
10-17-2015 03:55:16,7.3700,104.2000,-0.7000,-0.1000,3,2,3,4,0,-0.10910,-1.22530,-0.05690,100,106,110
10-17-2015 03:55:16,7.3700,104.2000,-0.7000,-0.1000,3,2,3,4,0,-0.10910,-0.25750,-0.05410,099,105,097
10-17-2015 03:55:17,7.3700,97.8000,-0.3000,-1.6000,3,2,3,4,0,-0.10850,-1.18350,-0.06080,100,104,101
10-17-2015 03:55:17,7.3700,97.8000,-0.3000,-1.6000,3,2,3,4,0,-0.11370,-1.20050,-0.05460,095,104,103
10-17-2015 03:55:18,7.3700,93.1000,-0.5000,-1.7000,3,2,3,4,0,-0.09970,-1.20550,-0.06330,102,105,103
10-17-2015 03:55:18,7.3700,93.1000,-0.5000,-1.7000,3,2,3,4,0,-0.10670,-0.21340,-0.07490,110,111,102
10-17-2015 03:55:19,7.3700,90.2000,-0.5000,-0.7000,3,2,3,4,0,-0.10420,-1.26050,-0.09090,102,107,102
10-17-2015 03:55:19,7.3700,90.2000,-0.5000,-0.7000,3,2,3,4,0,-0.10480,-0.23100,-0.10600,113,112,105
10-17-2015 03:55:20,7.3700,94.3000,-0.7000,-1.0000,3,2,3,4,0,-0.09390,-1.17010,-0.11430,096,103,101
10-17-2015 03:55:20,7.3700,94.3000,-0.7000,-1.0000,3,2,3,4,0,-0.09060,-1.21400,-0.10620,098,104,103
10-17-2015 03:55:21,7.3600,102.0000,-0.9000,0.1000,3,2,3,4,0,-0.08370,-1.24060,-0.10250,104,109,098
10-17-2015 03:55:21,7.3600,102.0000,-0.9000,0.1000,3,2,3,4,0,-0.07950,-0.24470,-0.10030,109,113,116
10-17-2015 03:55:22,7.3500,115.2000,-0.6000,-1.8000,3,2,3,4,0,-0.07000,-1.18470,-0.07730,103,104,098
10-17-2015 03:55:22,7.3500,115.2000,-0.6000,-1.8000,3,2,3,4,0,-0.06610,-1.22960,-0.09530,101,105,102
10-17-2015 03:55:23,7.3500,128.7000,-0.4000,-0.7000,3,2,3,4,0,-0.05230,-1.18510,-0.08750,113,105,100
10-17-2015 03:55:23,7.3500,128.7000,-0.4000,-0.7000,3,2,3,4,0,-0.06550,-0.25610,-0.07930,103,107,101
10-17-2015 03:55:24,7.3400,139.2000,-0.5000,-0.3000,3,2,3,4,0,-0.08280,-1.18100,-0.07980,101,103,101
10-17-2015 03:55:24,7.3400,139.2000,-0.5000,-0.3000,3,2,3,4,0,-0.08300,-1.22580,-0.06880,098,106,099
10-17-2015 03:55:25,7.3500,145.6000,-0.4000,-0.4000,3,2,3,4,0,-0.10160,-1.19370,-0.06580,101,105,098
10-17-2015 03:55:25,7.3500,145.6000,-0.4000,-0.4000,3,2,3,4,0,-0.10340,-1.22150,-0.05370,106,107,107
10-17-2015 03:55:26,7.3500,144.0000,-0.9000,0.5000,3,2,3,4,0,-0.10440,-1.20650,-0.04870,099,103,103
10-17-2015 03:55:26,7.3500,144.0000,-0.9000,0.5000,3,2,3,4,0,-0.10600,-1.27500,-0.05960,104,109,112
10-17-2015 03:55:27,7.3500,139.1000,-0.7000,0.0000,3,2,3,4,0,-0.11810,-1.20890,-0.03320,099,106,110
10-17-2015 03:55:27,7.3500,139.1000,-0.7000,0.0000,3,2,3,4,0,-0.10750,-1.25520,-0.02740,102,108,103
10-17-2015 03:55:28,7.3500,127.9000,-0.8000,0.6000,3,2,3,4,0,-0.10980,-1.15340,-0.03580,107,103,107
10-17-2015 03:55:28,7.3500,127.9000,-0.8000,0.6000,3,2,3,4,0,-0.11340,-0.19580,-0.03900,103,109,101
10-17-2015 03:55:29,7.3500,116.3000,-0.6000,-0.9000,3,2,3,4,0,-0.11410,-1.24020,-0.04290,110,107,127
10-17-2015 03:55:29,7.3500,116.3000,-0.6000,-0.9000,3,2,3,4,0,-0.11420,-1.19230,-0.04830,103,105,104
10-17-2015 03:55:30,7.3600,103.4000,-0.7000,-0.3000,3,2,3,4,0,-0.11180,-1.19640,-0.04790,099,104,108
10-17-2015 03:55:30,7.3600,103.4000,-0.7000,-0.3000,3,2,3,4,0,-0.10840,-1.19070,-0.05060,099,104,103
10-17-2015 03:55:31,7.3700,91.4000,-0.5000,-0.5000,3,2,3,4,0,-0.09100,-1.15890,-0.04900,100,103,102
10-17-2015 03:55:31,7.3700,91.4000,-0.5000,-0.5000,3,2,3,4,0,-0.08360,-1.19970,-0.06630,112,103,106
10-17-2015 03:55:32,7.3700,85.2000,-0.7000,-0.5000,3,2,3,4,0,-0.07910,-0.19980,-0.05970,103,107,100
10-17-2015 03:55:32,7.3700,85.2000,-0.7000,-0.5000,3,2,3,4,0,-0.07530,-1.23680,-0.07140,114,106,111
10-17-2015 03:55:33,7.3600,82.7000,-0.8000,0.3000,3,2,3,4,0,-0.07900,-1.16960,-0.06530,103,103,098
10-17-2015 03:55:33,7.3600,82.7000,-0.8000,0.3000,3,2,3,4,0,-0.06870,-0.19570,-0.06800,100,108,107
10-17-2015 03:55:34,7.3500,81.8000,-0.7000,0.0000,3,2,3,4,0,-0.07250,-1.26640,-0.06930,100,108,102
10-17-2015 03:55:34,7.3500,81.8000,-0.7000,0.0000,3,2,3,4,0,-0.08120,-1.19530,-0.07660,101,104,099
10-17-2015 03:55:35,7.3400,83.1000,-0.9000,-0.5000,3,2,3,4,0,-0.07240,-1.20430,-0.06900,094,105,103
10-17-2015 03:55:35,7.3400,83.1000,-0.9000,-0.5000,3,2,3,4,0,-0.07520,-0.24680,-0.07180,103,127,099
10-17-2015 03:55:36,7.3300,83.2000,-0.7000,0.2000,3,2,3,4,0,-0.06620,-0.20550,-0.07360,109,110,108
10-17-2015 03:55:36,7.3300,83.2000,-0.7000,0.2000,3,2,3,4,0,-0.07920,-1.20580,-0.08140,097,104,097
10-17-2015 03:55:37,7.3300,85.7000,-0.5000,-0.2000,3,2,3,4,0,-0.07360,-1.24130,-0.06590,104,108,097
10-17-2015 03:55:37,7.3300,85.7000,-0.5000,-0.2000,3,2,3,4,0,-0.07420,-0.04850,-0.09110,108,101,096
10-17-2015 03:55:38,7.3300,89.2000,-0.9000,-1.0000,3,2,3,4,0,-0.08070,-0.08750,-0.09660,099,102,107
10-17-2015 03:55:38,7.3300,89.2000,-0.9000,-1.0000,3,2,3,4,0,-0.07430,-1.25600,-0.10040,110,107,101
10-17-2015 03:55:39,7.3400,96.0000,-1.2000,-0.6000,3,2,3,4,0,-0.06820,-1.22760,-0.09670,105,105,106
10-17-2015 03:55:39,7.3400,96.0000,-1.2000,-0.6000,3,2,3,4,0,-0.06300,-1.27130,-0.09600,116,110,099
10-17-2015 03:55:40,7.3400,105.5000,-0.6000,-1.2000,3,2,3,4,0,-0.06200,-0.27480,-0.08920,097,100,104
10-17-2015 03:55:40,7.3400,105.5000,-0.6000,-1.2000,3,2,3,4,0,-0.05090,-1.14990,-0.08050,106,103,100
10-17-2015 03:55:41,7.3400,114.7000,-0.6000,-0.7000,3,2,3,4,0,-0.06490,-1.20610,-0.07780,120,103,108
10-17-2015 03:55:41,7.3400,114.7000,-0.6000,-0.7000,3,2,3,4,0,-0.05240,-0.20870,-0.05700,101,111,105
10-17-2015 03:55:42,7.3300,122.1000,-0.7000,0.2000,3,2,3,4,0,-0.05710,-1.20440,-0.06020,108,106,096
10-17-2015 03:55:42,7.3300,122.1000,-0.7000,0.2000,3,2,3,4,0,-0.05270,-1.24910,-0.05150,103,108,104
10-17-2015 03:55:43,7.3400,127.6000,-0.7000,-0.1000,3,2,3,4,0,-0.06540,-1.21300,-0.04850,106,105,101
10-17-2015 03:55:43,7.3400,127.6000,-0.7000,-0.1000,3,2,3,4,0,-0.08100,-1.21260,-0.02400,105,105,102
10-17-2015 03:55:44,7.3400,128.2000,-0.4000,-0.6000,3,2,3,4,0,-0.08920,-0.24580,-0.02790,103,106,096
10-17-2015 03:55:44,7.3400,128.2000,-0.4000,-0.6000,3,2,3,4,0,-0.09250,-1.24740,-0.01820,096,107,104
10-17-2015 03:55:45,7.3300,121.8000,-0.9000,-0.3000,3,2,3,4,0,-0.10600,-1.15330,-0.03030,099,103,115
10-17-2015 03:55:45,7.3300,121.8000,-0.9000,-0.3000,3,2,3,4,0,-0.10730,-0.20600,-0.03030,102,108,097
10-17-2015 03:55:46,7.3500,110.5000,-0.5000,-0.1000,3,2,3,4,0,-0.10170,-1.19020,-0.03160,106,104,101
10-17-2015 03:55:46,7.3500,110.5000,-0.5000,-0.1000,3,2,3,4,0,-0.11680,-1.24290,-0.04300,098,107,103
10-17-2015 03:55:47,7.3500,100.5000,-0.6000,-0.3000,3,2,3,4,0,-0.11380,-1.24500,-0.04300,100,105,110
10-17-2015 03:55:47,7.3500,100.5000,-0.6000,-0.3000,3,2,3,4,0,-0.12170,-1.17520,-0.04640,105,103,107
10-17-2015 03:55:48,7.3500,90.7000,-0.8000,0.5000,3,2,3,4,0,-0.11060,-1.24920,-0.06310,107,106,103
10-17-2015 03:55:48,7.3500,90.7000,-0.8000,0.5000,3,2,3,4,0,-0.10500,-1.21610,-0.07800,099,104,097
10-17-2015 03:55:49,7.3600,84.8000,-0.7000,-1.3000,3,2,3,4,0,-0.09700,-0.19190,-0.08470,101,109,103
10-17-2015 03:55:49,7.3600,84.8000,-0.7000,-1.3000,3,2,3,4,0,-0.09410,-1.24070,-0.09600,100,106,099
10-17-2015 03:55:50,7.3400,84.0000,-0.6000,0.6000,3,2,3,4,0,-0.08770,-1.24750,-0.09400,098,108,107
10-17-2015 03:55:50,7.3400,84.0000,-0.6000,0.6000,3,2,3,4,0,-0.08160,-1.22190,-0.10210,101,105,102
10-17-2015 03:55:51,7.3400,87.2000,-0.9000,-0.4000,3,2,3,4,0,-0.08180,-1.17770,-0.08820,103,103,098
10-17-2015 03:55:51,7.3400,87.2000,-0.9000,-0.4000,3,2,3,4,0,-0.08760,-1.26320,-0.09180,106,107,104
10-17-2015 03:55:52,7.3300,92.2000,-1.1000,-0.6000,3,2,3,4,0,-0.07680,-1.22960,-0.07880,104,105,109
10-17-2015 03:55:52,7.3300,92.2000,-1.1000,-0.6000,3,2,3,4,0,-0.08560,-0.18640,-0.08060,096,109,098
10-17-2015 03:55:53,7.3200,95.3000,-0.2000,-1.1000,3,2,3,4,0,-0.08780,-1.18410,-0.06920,099,103,114
10-17-2015 03:55:53,7.3200,95.3000,-0.2000,-1.1000,3,2,3,4,0,-0.07900,-1.14050,-0.06510,097,103,103
10-17-2015 03:55:54,7.3300,99.4000,-0.5000,-0.8000,3,2,3,4,0,-0.07710,-1.20190,-0.06610,099,104,104
10-17-2015 03:55:54,7.3300,99.4000,-0.5000,-0.8000,3,2,3,4,0,-0.08060,-1.19320,-0.05930,100,103,102
10-17-2015 03:55:55,7.3300,100.7000,-0.7000,-1.7000,3,2,3,4,0,-0.08680,-0.21890,-0.06270,098,109,108
10-17-2015 03:55:55,7.3300,100.7000,-0.7000,-1.7000,3,2,3,4,0,-0.08600,-1.22580,-0.06230,108,105,104
10-17-2015 03:55:56,7.3200,101.0000,-0.7000,0.5000,3,2,3,4,0,-0.09060,-1.18960,-0.06050,106,104,097
10-17-2015 03:55:56,7.3200,101.0000,-0.7000,0.5000,3,2,3,4,0,-0.09910,-0.20570,-0.07190,099,107,104
10-17-2015 03:55:57,7.3300,100.4000,-0.7000,0.1000,3,2,3,4,0,-0.10510,-1.19720,-0.07410,102,105,102
10-17-2015 03:55:57,7.3300,100.4000,-0.7000,0.1000,3,2,3,4,0,-0.10110,-1.17810,-0.07910,103,103,104
10-17-2015 03:55:58,7.3200,103.0000,-0.9000,-0.8000,3,2,3,4,0,-0.09380,-1.25850,-0.07640,110,106,106
10-17-2015 03:55:58,7.3200,103.0000,-0.9000,-0.8000,3,2,3,4,0,-0.10110,-1.26740,-0.07990,108,108,103
10-17-2015 03:55:59,7.3300,107.5000,-0.8000,0.0000,3,2,3,4,0,-0.08340,-1.18110,-0.06190,103,102,106
10-17-2015 03:55:59,7.3300,107.5000,-0.8000,0.0000,3,2,3,4,0,-0.06700,-1.21050,-0.07240,107,105,102
10-17-2015 03:56:00,7.3200,110.8000,-0.6000,-0.5000,3,2,3,4,0,-0.06160,-0.22290,-0.05650,102,113,102
10-17-2015 03:56:00,7.3200,110.8000,-0.6000,-0.5000,3,2,3,4,0,-0.07390,-1.20060,-0.04620,105,105,119
10-17-2015 03:56:01,7.3100,112.5000,-1.0000,0.7000,3,2,3,4,0,-0.07000,-1.18200,-0.02960,099,103,102
10-17-2015 03:56:01,7.3100,112.5000,-1.0000,0.7000,3,2,3,4,0,-0.07630,-1.22580,-0.02700,101,106,102
10-17-2015 03:56:02,7.3100,108.8000,-0.9000,0.4000,3,2,3,4,0,-0.07680,-0.24630,-0.02970,098,104,102
10-17-2015 03:56:02,7.3100,108.8000,-0.9000,0.4000,3,2,3,4,0,-0.08130,-1.20370,-0.01050,107,106,099
10-17-2015 03:56:03,7.3200,104.5000,-0.3000,-0.8000,3,2,3,4,0,-0.08840,-0.18790,-0.03530,108,109,099
10-17-2015 03:56:03,7.3200,104.5000,-0.3000,-0.8000,3,2,3,4,0,-0.09370,-1.21570,-0.04720,102,107,094
10-17-2015 03:56:04,7.3200,97.0000,-1.0000,0.4000,3,2,3,4,0,-0.09250,-1.21020,-0.04810,106,105,102
10-17-2015 03:56:04,7.3200,97.0000,-1.0000,0.4000,3,2,3,4,0,-0.09570,-1.17620,-0.05600,099,103,105
10-17-2015 03:56:05,7.3200,90.7000,-0.4000,-0.7000,3,2,3,4,0,-0.09250,-1.19210,-0.05600,100,105,104
10-17-2015 03:56:05,7.3200,90.7000,-0.4000,-0.7000,3,2,3,4,0,-0.10680,-1.19600,-0.07610,105,105,102
10-17-2015 03:56:06,7.3300,87.4000,-0.6000,-0.8000,3,2,3,4,0,-0.10030,-1.24640,-0.07510,103,106,097
10-17-2015 03:56:06,7.3300,87.4000,-0.6000,-0.8000,3,2,3,4,0,-0.09540,-0.25270,-0.09400,101,111,098
10-17-2015 03:56:07,7.3200,88.2000,-0.9000,-0.3000,3,2,3,4,0,-0.08690,-0.21650,-0.10280,098,109,102
10-17-2015 03:56:07,7.3200,88.2000,-0.9000,-0.3000,3,2,3,4,0,-0.08080,-1.29820,-0.10920,101,112,110
10-17-2015 03:56:08,7.3000,94.7000,-0.9000,-0.5000,3,2,3,4,0,-0.07860,-1.27020,-0.09590,106,108,103
10-17-2015 03:56:08,7.3000,94.7000,-0.9000,-0.5000,3,2,3,4,0,-0.07800,-1.27090,-0.08730,107,108,101
10-17-2015 03:56:09,7.2900,99.1000,-0.5000,-0.8000,3,2,3,4,0,-0.06790,-0.23010,-0.08770,103,115,103
10-17-2015 03:56:09,7.2900,99.1000,-0.5000,-0.8000,3,2,3,4,0,-0.06610,-0.22490,-0.07990,103,111,100
10-17-2015 03:56:10,7.2800,105.5000,-0.7000,0.0000,3,2,3,4,0,-0.07050,-1.19860,-0.06930,111,104,106
10-17-2015 03:56:10,7.2800,105.5000,-0.7000,0.0000,3,2,3,4,0,-0.07360,-1.23120,-0.06710,116,105,101
10-17-2015 03:56:11,7.2800,111.7000,-0.9000,-0.1000,3,2,3,4,0,-0.07740,-0.24410,-0.07270,104,115,106
10-17-2015 03:56:11,7.2800,111.7000,-0.9000,-0.1000,3,2,3,4,0,-0.07390,-0.16500,-0.05030,104,108,106
10-17-2015 03:56:12,7.2800,111.7000,-0.7000,0.0000,3,2,3,4,0,-0.08230,-1.20640,-0.04750,109,104,105
10-17-2015 03:56:12,7.2800,111.7000,-0.7000,0.0000,3,2,3,4,0,-0.08280,-1.19880,-0.04400,116,106,100
10-17-2015 03:56:13,7.2900,110.2000,-0.3000,-0.7000,3,2,3,4,0,-0.07820,-0.20460,-0.04230,101,111,105
10-17-2015 03:56:13,7.2900,110.2000,-0.3000,-0.7000,3,2,3,4,0,-0.09820,-1.23080,-0.05220,103,106,099
10-17-2015 03:56:14,7.2900,104.2000,-0.6000,-0.7000,3,2,3,4,0,-0.09660,-1.26620,-0.04350,104,111,107
10-17-2015 03:56:14,7.2900,104.2000,-0.6000,-0.7000,3,2,3,4,0,-0.10380,-1.20980,-0.05720,104,104,100
10-17-2015 03:56:15,7.2900,99.5000,-0.9000,-0.7000,3,2,3,4,0,-0.10230,-1.20050,-0.05690,105,104,102
10-17-2015 03:56:15,7.2900,99.5000,-0.9000,-0.7000,3,2,3,4,0,-0.08900,-1.24540,-0.06720,100,107,098
10-17-2015 03:56:16,7.2900,94.8000,-0.4000,-0.7000,3,2,3,4,0,-0.09330,-0.22280,-0.06870,102,111,109
10-17-2015 03:56:16,7.2900,94.8000,-0.4000,-0.7000,3,2,3,4,0,-0.09970,-1.19690,-0.06920,101,103,103
10-17-2015 03:56:17,7.2900,92.4000,-0.6000,-0.5000,3,2,3,4,0,-0.09320,-1.25500,-0.09150,100,107,100
10-17-2015 03:56:17,7.2900,92.4000,-0.6000,-0.5000,3,2,3,4,0,-0.09060,-1.23240,-0.09020,105,105,102
10-17-2015 03:56:18,7.2800,95.1000,-0.9000,-0.9000,3,2,3,4,0,-0.07560,-1.25380,-0.09100,100,107,104
10-17-2015 03:56:18,7.2800,95.1000,-0.9000,-0.9000,3,2,3,4,0,-0.06680,-1.20090,-0.08570,105,104,105
10-17-2015 03:56:19,7.2700,101.6000,-0.8000,-0.2000,3,2,3,4,0,-0.06990,-1.22340,-0.07900,108,106,101
10-17-2015 03:56:19,7.2700,101.6000,-0.8000,-0.2000,3,2,3,4,0,-0.05720,-1.23640,-0.06920,096,107,102
10-17-2015 03:56:20,7.2700,111.5000,-0.7000,-1.0000,3,2,3,4,0,-0.04740,-1.14250,-0.06490,101,102,103
10-17-2015 03:56:20,7.2700,111.5000,-0.7000,-1.0000,3,2,3,4,0,-0.04430,-1.16950,-0.05970,102,102,108
10-17-2015 03:56:21,7.2700,117.8000,-0.6000,-0.5000,3,2,3,4,0,-0.04400,-1.20590,-0.06390,102,105,099
10-17-2015 03:56:21,7.2700,117.8000,-0.6000,-0.5000,3,2,3,4,0,-0.04090,-0.19520,-0.05140,104,111,107
10-17-2015 03:56:22,7.2700,127.0000,-0.4000,-0.4000,3,2,3,4,0,-0.04610,-1.16170,-0.03840,099,103,099
10-17-2015 03:56:22,7.2700,127.0000,-0.4000,-0.4000,3,2,3,4,0,-0.05440,-0.21640,-0.03280,116,115,099
10-17-2015 03:56:23,7.2700,130.0000,0.0000,-0.6000,3,2,3,4,0,-0.06840,-1.23100,-0.03120,103,109,101
10-17-2015 03:56:23,7.2700,130.0000,0.0000,-0.6000,3,2,3,4,0,-0.07060,-0.15070,-0.03040,104,106,107
10-17-2015 03:56:24,7.2700,130.0000,-0.6000,-0.3000,3,2,3,4,0,-0.07220,-1.24850,-0.02510,097,108,097
10-17-2015 03:56:24,7.2700,130.0000,-0.6000,-0.3000,3,2,3,4,0,-0.08530,-1.23560,-0.02850,096,105,099
10-17-2015 03:56:25,7.2700,127.9000,-0.7000,-1.3000,3,2,3,4,0,-0.08860,-1.22720,-0.02770,101,105,100
10-17-2015 03:56:25,7.2700,127.9000,-0.7000,-1.3000,3,2,3,4,0,-0.09450,-0.07740,-0.02910,116,103,106
10-17-2015 03:56:26,7.2700,118.2000,-0.3000,-0.7000,3,2,3,4,0,-0.09910,-0.16610,-0.03770,101,106,105
10-17-2015 03:56:26,7.2700,118.2000,-0.3000,-0.7000,3,2,3,4,0,-0.10560,-0.13150,-0.03280,108,105,098
10-17-2015 03:56:27,7.2800,110.1000,-0.5000,-1.5000,3,2,3,4,0,-0.10130,-1.21600,-0.03770,105,105,098
10-17-2015 03:56:27,7.2800,110.1000,-0.5000,-1.5000,3,2,3,4,0,-0.11040,-0.13990,-0.03680,096,104,098
10-17-2015 03:56:28,7.2800,98.5000,-1.0000,0.0000,3,2,3,4,0,-0.08740,-0.25080,-0.04480,100,099,111
10-17-2015 03:56:28,7.2800,98.5000,-1.0000,0.0000,3,2,3,4,0,-0.08990,-1.22460,-0.03740,109,107,110
10-17-2015 03:56:29,7.2900,91.9000,-0.5000,-0.4000,3,2,3,4,0,-0.08980,-1.21030,-0.06030,100,105,099
10-17-2015 03:56:29,7.2900,91.9000,-0.5000,-0.4000,3,2,3,4,0,-0.09380,-1.16930,-0.06090,097,105,101
10-17-2015 03:56:30,7.2700,86.3000,-0.7000,0.0000,3,2,3,4,0,-0.09010,-1.16680,-0.07200,104,102,101
10-17-2015 03:56:30,7.2700,86.3000,-0.7000,0.0000,3,2,3,4,0,-0.09280,-0.04800,-0.07570,119,101,102
10-17-2015 03:56:31,7.2600,85.5000,-1.3000,1.3000,3,2,3,4,0,-0.09010,-1.17500,-0.08640,102,103,098
10-17-2015 03:56:31,7.2600,85.5000,-1.3000,1.3000,3,2,3,4,0,-0.08000,-0.24720,-0.06840,109,117,100
10-17-2015 03:56:32,7.2500,83.8000,-0.9000,0.0000,3,2,3,4,0,-0.07260,-1.21920,-0.06560,103,103,106
10-17-2015 03:56:32,7.2500,83.8000,-0.9000,0.0000,3,2,3,4,0,-0.07590,-1.23800,-0.06050,107,106,106
10-17-2015 03:56:33,7.2400,82.1000,-0.5000,-0.9000,3,2,3,4,0,-0.07340,-1.22150,-0.05960,104,105,095
10-17-2015 03:56:33,7.2400,82.1000,-0.5000,-0.9000,3,2,3,4,0,-0.06570,-1.22340,-0.06360,099,106,105
10-17-2015 03:56:34,7.2400,83.0000,-0.8000,-0.5000,3,2,3,4,0,-0.06880,-0.07850,-0.05970,098,107,107
10-17-2015 03:56:34,7.2400,83.0000,-0.8000,-0.5000,3,2,3,4,0,-0.06970,-0.24350,-0.05700,099,121,104
10-17-2015 03:56:35,7.2400,82.5000,-0.9000,0.1000,3,2,3,4,0,-0.07010,-1.22830,-0.07080,107,105,105
10-17-2015 03:56:35,7.2400,82.5000,-0.9000,0.1000,3,2,3,4,0,-0.06210,-1.23270,-0.06580,104,105,093
10-17-2015 03:56:36,7.2300,86.3000,-0.6000,-0.2000,3,2,3,4,0,-0.05480,-0.07290,-0.06650,108,102,095
10-17-2015 03:56:36,7.2300,86.3000,-0.6000,-0.2000,3,2,3,4,0,-0.06760,-0.23090,-0.06020,123,113,107
10-17-2015 03:56:37,7.2400,89.7000,-0.6000,-0.8000,3,2,3,4,0,-0.06920,-1.19600,-0.05340,096,104,097
10-17-2015 03:56:37,7.2400,89.7000,-0.6000,-0.8000,3,2,3,4,0,-0.07360,-0.25810,-0.06220,113,102,098
10-17-2015 03:56:38,7.2400,92.1000,-0.7000,0.1000,3,2,3,4,0,-0.05680,-0.25540,-0.06530,104,115,098
10-17-2015 03:56:38,7.2400,92.1000,-0.7000,0.1000,3,2,3,4,0,-0.05380,-0.23670,-0.06680,104,120,099
10-17-2015 03:56:39,7.2400,96.4000,-0.7000,0.8000,3,2,3,4,0,-0.07360,-1.20320,-0.06610,099,105,099
10-17-2015 03:56:39,7.2400,96.4000,-0.7000,0.8000,3,2,3,4,0,-0.06900,-0.18090,-0.03880,101,105,111
10-17-2015 03:56:40,7.2500,99.0000,-0.9000,-0.6000,3,2,3,4,0,-0.07290,-1.24020,-0.04880,103,106,100
10-17-2015 03:56:40,7.2500,99.0000,-0.9000,-0.6000,3,2,3,4,0,-0.07910,-1.22330,-0.04230,106,108,099
10-17-2015 03:56:41,7.2400,97.8000,-0.9000,0.0000,3,2,3,4,0,-0.09490,-0.21840,-0.05290,102,113,113
10-17-2015 03:56:41,7.2400,97.8000,-0.9000,0.0000,3,2,3,4,0,-0.10840,-1.24770,-0.04650,102,107,099
10-17-2015 03:56:42,7.2500,91.7000,-0.9000,0.0000,3,2,3,4,0,-0.10390,-1.22990,-0.05080,108,105,097
10-17-2015 03:56:42,7.2500,91.7000,-0.9000,0.0000,3,2,3,4,0,-0.11160,-1.17210,-0.06360,105,103,107
10-17-2015 03:56:43,7.2600,85.2000,-0.9000,-0.5000,3,2,3,4,0,-0.11690,-1.14560,-0.05860,099,102,117
