

 Profile 1

MM-DD-YYYY HH:MM:SS,TmpC,Heading,Pitch,Roll,Beams,Beam1,Beam2,Beam3,Beam4,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3
10-17-2015 03:08:26,6.1500,262.9000,0.2000,-0.3000,3,1,2,4,0,-0.21960,-0.05060,-0.03580,118,118,112
10-17-2015 03:08:26,6.1500,262.9000,0.2000,-0.3000,3,1,2,4,0,-0.21110,-0.05080,-0.01640,110,111,106
10-17-2015 03:08:27,6.1500,258.4000,0.3000,-0.4000,3,1,2,4,0,-0.23290,-0.06210,-0.02460,108,115,116
10-17-2015 03:08:27,6.1500,258.4000,0.3000,-0.4000,3,1,2,4,0,-0.22580,-0.05370,-0.02950,113,115,107
10-17-2015 03:08:28,6.1500,254.8000,0.3000,-0.9000,3,1,2,4,0,-0.23050,-0.05410,-0.02880,103,107,113
10-17-2015 03:08:28,6.1500,254.8000,0.3000,-0.9000,3,1,2,4,0,-0.21780,-0.04290,-0.03570,114,113,121
10-17-2015 03:08:29,6.1600,251.9000,0.3000,0.0000,3,1,2,4,0,-0.21050,-0.04100,-0.03910,106,117,116
10-17-2015 03:08:29,6.1600,251.9000,0.3000,0.0000,3,1,2,4,0,-0.22830,-0.04350,-0.03660,111,118,118
10-17-2015 03:08:30,6.1600,250.9000,0.5000,-0.9000,3,1,2,4,0,-0.21880,-0.03730,-0.03880,113,114,114
10-17-2015 03:08:30,6.1600,250.9000,0.5000,-0.9000,3,1,2,4,0,-0.22510,-0.03370,-0.05210,112,110,111
10-17-2015 03:08:31,6.1700,251.2000,0.4000,-1.1000,3,1,2,4,0,-0.23500,-0.03280,-0.04680,108,123,107
10-17-2015 03:08:31,6.1700,251.2000,0.4000,-1.1000,3,1,2,4,0,-0.21900,-0.04400,-0.04560,110,116,114
10-17-2015 03:08:32,6.1600,252.9000,0.2000,0.5000,3,1,2,4,0,-0.21870,-0.03310,-0.04240,109,114,116
10-17-2015 03:08:32,6.1600,252.9000,0.2000,0.5000,3,1,2,4,0,-0.21510,-0.02910,-0.03690,110,119,114
10-17-2015 03:08:33,6.1800,254.9000,0.4000,-0.4000,3,1,2,4,0,-0.21900,-0.03210,-0.03190,109,111,107
10-17-2015 03:08:33,6.1800,254.9000,0.4000,-0.4000,3,1,2,4,0,-0.22450,-0.02840,-0.03640,116,129,113
10-17-2015 03:08:34,6.1600,254.8000,0.5000,-0.6000,3,1,2,4,0,-0.20470,-0.02680,-0.07930,104,113,146
10-17-2015 03:08:34,6.1600,254.8000,0.5000,-0.6000,3,1,2,4,0,-0.21080,-0.02990,-0.03750,113,113,122
10-17-2015 03:08:35,6.1800,254.4000,0.2000,0.0000,3,1,2,4,0,-0.21110,-0.02560,-0.00530,107,115,109
10-17-2015 03:08:35,6.1800,254.4000,0.2000,0.0000,3,1,2,4,0,-0.20240,-0.03200,-0.00630,112,119,115
10-17-2015 03:08:36,6.1700,250.5000,0.3000,0.2000,3,1,2,4,0,-0.20330,-0.03310,-0.01420,113,114,113
10-17-2015 03:08:36,6.1700,250.5000,0.3000,0.2000,3,1,2,4,0,-0.20950,-0.03130,-0.01280,112,114,116
10-17-2015 03:08:37,6.1700,247.2000,0.4000,-0.2000,3,1,2,4,0,-0.21630,-0.04380,-0.02470,104,113,108
10-17-2015 03:08:37,6.1700,247.2000,0.4000,-0.2000,3,1,2,4,0,-0.21510,-0.04060,-0.02450,111,115,115
10-17-2015 03:08:38,6.1800,243.4000,0.3000,-0.6000,3,1,2,4,0,-0.21730,-0.04110,-0.04020,115,107,119
10-17-2015 03:08:38,6.1800,243.4000,0.3000,-0.6000,3,1,2,4,0,-0.22210,-0.04620,-0.04220,111,124,109
10-17-2015 03:08:39,6.1800,241.1000,0.4000,-0.1000,3,1,2,4,0,-0.22450,-0.05130,-0.04980,104,113,115
10-17-2015 03:08:39,6.1800,241.1000,0.4000,-0.1000,3,1,2,4,0,-0.23530,-0.04920,-0.05540,113,120,114
10-17-2015 03:08:40,6.1800,241.3000,0.6000,-0.8000,3,1,2,4,0,-0.23980,-0.05290,-0.06160,109,116,115
10-17-2015 03:08:40,6.1800,241.3000,0.6000,-0.8000,3,1,2,4,0,-0.25160,-0.05190,-0.05350,105,113,115
10-17-2015 03:08:41,6.1800,242.0000,0.3000,-0.1000,3,1,2,4,0,-0.23470,-0.03010,-0.05330,105,114,120
10-17-2015 03:08:41,6.1800,242.0000,0.3000,-0.1000,3,1,2,4,0,-0.22550,-0.03570,-0.06770,114,112,117
10-17-2015 03:08:42,6.1900,245.2000,0.2000,0.0000,3,1,2,4,0,-0.21950,-0.03380,-0.04660,108,116,113
10-17-2015 03:08:42,6.1900,245.2000,0.2000,0.0000,3,1,2,4,0,-0.20830,-0.02830,-0.04020,118,103,114
10-17-2015 03:08:43,6.1800,246.9000,0.5000,0.7000,3,1,2,4,0,-0.22390,-0.01970,-0.03270,108,121,108
10-17-2015 03:08:43,6.1800,246.9000,0.5000,0.7000,3,1,2,4,0,-0.21770,-0.02340,-0.02600,109,106,108
10-17-2015 03:08:44,6.1900,249.9000,0.3000,0.3000,3,1,2,4,0,-0.22010,-0.02530,-0.02290,105,111,117
10-17-2015 03:08:44,6.1900,249.9000,0.3000,0.3000,3,1,2,4,0,-0.21170,-0.02080,-0.02060,104,124,112
10-17-2015 03:08:45,6.1800,250.2000,0.1000,0.1000,3,1,2,4,0,-0.20540,-0.01160,-0.02770,112,113,113
10-17-2015 03:08:45,6.1800,250.2000,0.1000,0.1000,3,1,2,4,0,-0.20700,-0.01940,-0.02420,106,116,113
10-17-2015 03:08:46,6.1900,251.0000,0.3000,-0.8000,3,1,2,4,0,-0.20590,-0.02590,-0.01100,108,110,116
10-17-2015 03:08:46,6.1900,251.0000,0.3000,-0.8000,3,1,2,4,0,-0.21880,-0.02400,-0.02040,109,115,117
10-17-2015 03:08:47,6.1800,248.7000,0.7000,0.0000,3,1,2,4,0,-0.22290,-0.03520,-0.01930,110,119,109
10-17-2015 03:08:47,6.1800,248.7000,0.7000,0.0000,3,1,2,4,0,-0.22720,-0.03210,-0.02470,110,110,114
10-17-2015 03:08:48,6.1800,246.3000,0.2000,-0.3000,3,1,2,4,0,-0.21280,-0.03470,-0.02540,111,113,105
10-17-2015 03:08:48,6.1800,246.3000,0.2000,-0.3000,3,1,2,4,0,-0.21250,-0.03880,-0.02280,115,110,112
10-17-2015 03:08:49,6.1800,244.2000,0.4000,-0.3000,3,1,2,4,0,-0.20640,-0.03100,-0.01970,106,110,112
10-17-2015 03:08:49,6.1800,244.2000,0.4000,-0.3000,3,1,2,4,0,-0.20810,-0.03270,-0.02770,115,106,112
10-17-2015 03:08:50,6.1900,242.4000,0.5000,-1.1000,3,1,2,4,0,-0.22280,-0.03710,-0.02940,113,109,121
10-17-2015 03:08:50,6.1900,242.4000,0.5000,-1.1000,3,1,2,4,0,-0.22110,-0.04430,-0.02540,116,115,113
10-17-2015 03:08:51,6.1900,238.9000,0.4000,-0.4000,3,1,2,4,0,-0.22060,-0.04660,-0.02730,105,114,107
10-17-2015 03:08:51,6.1900,238.9000,0.4000,-0.4000,3,1,2,4,0,-0.21940,-0.04880,-0.02670,104,109,108
10-17-2015 03:08:52,6.1900,234.6000,0.1000,-0.5000,3,1,2,4,0,-0.22040,-0.03480,-0.03680,108,126,104
10-17-2015 03:08:52,6.1900,234.6000,0.1000,-0.5000,3,1,2,4,0,-0.21480,-0.03350,-0.04040,109,109,123
10-17-2015 03:08:53,6.1900,234.4000,0.5000,-0.1000,3,1,2,4,0,-0.22470,-0.04050,-0.03320,105,115,118
10-17-2015 03:08:53,6.1900,234.4000,0.5000,-0.1000,3,1,2,4,0,-0.22870,-0.03520,-0.03780,116,115,113
10-17-2015 03:08:54,6.1900,233.3000,0.3000,-0.1000,3,1,2,4,0,-0.22190,-0.02070,-0.03630,107,111,112
10-17-2015 03:08:54,6.1900,233.3000,0.3000,-0.1000,3,1,2,4,0,-0.21010,-0.02280,-0.02650,117,115,117
10-17-2015 03:08:55,6.2000,237.7000,0.2000,-1.1000,3,1,2,4,0,-0.20050,-0.01010,-0.02220,113,115,114
10-17-2015 03:08:55,6.2000,237.7000,0.2000,-1.1000,3,1,2,4,0,-0.20020,-0.00240,-0.01510,110,107,110
10-17-2015 03:08:56,6.2000,237.1000,0.2000,-0.3000,3,1,2,4,0,-0.20200,-0.00480,-0.01520,113,107,116
10-17-2015 03:08:56,6.2000,237.1000,0.2000,-0.3000,3,1,2,4,0,-0.20270,0.00120,-0.00840,113,117,111
10-17-2015 03:08:57,6.2100,239.9000,0.4000,-0.4000,3,1,2,4,0,-0.20800,-0.00480,-0.00280,112,110,108
10-17-2015 03:08:57,6.2100,239.9000,0.4000,-0.4000,3,1,2,4,0,-0.20060,-0.00750,-0.00520,112,110,108
10-17-2015 03:08:58,6.2100,240.0000,0.1000,-0.1000,3,1,2,4,0,-0.19690,-0.00950,-0.00900,115,120,107
10-17-2015 03:08:58,6.2100,240.0000,0.1000,-0.1000,3,1,2,4,0,-0.18940,-0.01280,-0.02120,105,110,116
10-17-2015 03:08:59,6.2100,240.3000,0.3000,0.4000,3,1,2,4,0,-0.19920,-0.02050,-0.00850,110,112,103
10-17-2015 03:08:59,6.2100,240.3000,0.3000,0.4000,3,1,2,4,0,-0.21230,-0.01870,-0.01780,106,117,114
10-17-2015 03:09:00,6.2000,240.4000,0.5000,0.0000,3,1,2,4,0,-0.22040,-0.02090,-0.02180,109,110,114
10-17-2015 03:09:00,6.2000,240.4000,0.5000,0.0000,3,1,2,4,0,-0.22150,-0.02270,-0.02950,114,118,114
10-17-2015 03:09:01,6.2000,241.1000,0.3000,0.0000,3,1,2,4,0,-0.21410,-0.02250,-0.02370,111,113,106
10-17-2015 03:09:01,6.2000,241.1000,0.3000,0.0000,3,1,2,4,0,-0.20210,-0.01050,-0.02670,111,108,112
10-17-2015 03:09:02,6.2000,245.2000,0.5000,-1.3000,3,1,2,4,0,-0.19880,-0.01100,-0.01330,110,109,108
10-17-2015 03:09:02,6.2000,245.2000,0.5000,-1.3000,3,1,2,4,0,-0.20740,-0.01060,-0.01170,109,104,111
10-17-2015 03:09:03,6.2100,243.8000,0.6000,-0.4000,3,1,2,4,0,-0.20520,-0.01120,-0.00830,113,114,111
10-17-2015 03:09:03,6.2100,243.8000,0.6000,-0.4000,3,1,2,4,0,-0.20710,-0.00580,-0.00380,103,111,108
10-17-2015 03:09:04,6.2000,243.5000,0.3000,-0.2000,3,1,2,4,0,-0.20640,-0.01190,0.00100,098,108,113
10-17-2015 03:09:04,6.2000,243.5000,0.3000,-0.2000,3,1,2,4,0,-0.18690,-0.00570,-0.00060,113,110,112
10-17-2015 03:09:05,6.2100,241.3000,0.0000,-0.3000,3,1,2,4,0,-0.19060,-0.00710,0.00700,107,108,106
10-17-2015 03:09:05,6.2100,241.3000,0.0000,-0.3000,3,1,2,4,0,-0.18710,-0.02610,0.00390,107,108,117
10-17-2015 03:09:06,6.2100,239.8000,0.4000,-0.8000,3,1,2,4,0,-0.20240,-0.02040,-0.01190,107,103,111
10-17-2015 03:09:06,6.2100,239.8000,0.4000,-0.8000,3,1,2,4,0,-0.20860,-0.03560,-0.01480,108,108,113
10-17-2015 03:09:07,6.2100,234.5000,0.5000,-0.5000,3,1,2,4,0,-0.22140,-0.04600,-0.03070,109,112,109
10-17-2015 03:09:07,6.2100,234.5000,0.5000,-0.5000,3,1,2,4,0,-0.22470,-0.04590,-0.03610,112,109,116
10-17-2015 03:09:08,6.2100,232.8000,0.4000,-0.7000,3,1,2,4,0,-0.21690,-0.04880,-0.03680,108,113,110
10-17-2015 03:09:08,6.2100,232.8000,0.4000,-0.7000,3,1,2,4,0,-0.22010,-0.03950,-0.04150,111,110,109
10-17-2015 03:09:09,6.2200,229.2000,0.2000,-0.2000,3,1,2,4,0,-0.22330,-0.04440,-0.04720,113,110,111
10-17-2015 03:09:09,6.2200,229.2000,0.2000,-0.2000,3,1,2,4,0,-0.23490,-0.05060,-0.04620,113,108,115
10-17-2015 03:09:10,6.2200,229.2000,0.4000,-0.1000,3,1,2,4,0,-0.22810,-0.03900,-0.04200,105,111,108
10-17-2015 03:09:10,6.2200,229.2000,0.4000,-0.1000,3,1,2,4,0,-0.22350,-0.02590,-0.03950,109,113,117
10-17-2015 03:09:11,6.2300,230.1000,0.2000,-0.5000,3,1,2,4,0,-0.21530,-0.02770,-0.03710,106,114,112
10-17-2015 03:09:11,6.2300,230.1000,0.2000,-0.5000,3,1,2,4,0,-0.21730,-0.00800,-0.02940,109,137,109
10-17-2015 03:09:12,6.2300,231.8000,0.1000,-1.1000,3,1,2,4,0,-0.20220,-0.01000,-0.02710,109,117,108
10-17-2015 03:09:12,6.2300,231.8000,0.1000,-1.1000,3,1,2,4,0,-0.19490,0.01200,-0.02800,111,109,118
10-17-2015 03:09:13,6.2400,233.1000,0.4000,0.2000,3,1,2,4,0,-0.19250,0.00860,-0.01420,106,110,110
10-17-2015 03:09:13,6.2400,233.1000,0.4000,0.2000,3,1,2,4,0,-0.19880,0.02750,-0.00570,103,115,107
10-17-2015 03:09:14,6.2500,236.8000,0.1000,-0.2000,3,1,2,4,0,-0.17660,0.03040,-0.00590,106,107,108
10-17-2015 03:09:14,6.2500,236.8000,0.1000,-0.2000,3,1,2,4,0,-0.17270,0.02680,0.01570,109,110,114
10-17-2015 03:09:15,6.2500,240.3000,0.1000,-0.6000,3,1,2,4,0,-0.17260,0.02620,0.01080,109,109,105
10-17-2015 03:09:15,6.2500,240.3000,0.1000,-0.6000,3,1,2,4,0,-0.18300,0.02810,0.01440,107,112,117
10-17-2015 03:09:16,6.2500,240.3000,0.5000,0.0000,3,1,2,4,0,-0.18120,0.01620,0.01890,110,112,105
10-17-2015 03:09:16,6.2500,240.3000,0.5000,0.0000,3,1,2,4,0,-0.19480,0.00010,0.01370,104,121,117
10-17-2015 03:09:17,6.2500,240.7000,0.3000,0.0000,3,1,2,4,0,-0.18390,0.00210,0.00230,110,127,105
10-17-2015 03:09:17,6.2500,240.7000,0.3000,0.0000,3,1,2,4,0,-0.19200,0.00430,-0.00550,109,117,111
10-17-2015 03:09:18,6.2500,241.4000,0.1000,-0.4000,3,1,2,4,0,-0.19010,-0.00070,0.00030,107,117,114
10-17-2015 03:09:18,6.2500,241.4000,0.1000,-0.4000,3,1,2,4,0,-0.20330,-0.03910,-0.01650,103,107,109
10-17-2015 03:09:19,6.2500,241.8000,0.4000,0.0000,3,1,2,4,0,-0.20020,-0.01680,-0.02330,110,114,113
10-17-2015 03:09:19,6.2500,241.8000,0.4000,0.0000,3,1,2,4,0,-0.22830,-0.02570,-0.02230,104,110,115
10-17-2015 03:09:20,6.2500,242.3000,0.7000,-0.7000,3,1,2,4,0,-0.22140,-0.03110,-0.03500,105,112,107
10-17-2015 03:09:20,6.2500,242.3000,0.7000,-0.7000,3,1,2,4,0,-0.22200,-0.03420,-0.05770,106,115,114
10-17-2015 03:09:21,6.2500,241.0000,0.2000,-0.5000,3,1,2,4,0,-0.22070,-0.03530,-0.03550,106,110,119
10-17-2015 03:09:21,6.2500,241.0000,0.2000,-0.5000,3,1,2,4,0,-0.21310,-0.03860,-0.03490,109,113,116
10-17-2015 03:09:22,6.2500,239.3000,0.4000,-0.4000,3,1,2,4,0,-0.20920,-0.02040,-0.02870,112,105,114
10-17-2015 03:09:22,6.2500,239.3000,0.4000,-0.4000,3,1,2,4,0,-0.21400,-0.02750,-0.03320,109,108,106
10-17-2015 03:09:23,6.2500,238.2000,0.5000,-0.4000,3,1,2,4,0,-0.22660,-0.03400,-0.02840,108,118,118
10-17-2015 03:09:23,6.2500,238.2000,0.5000,-0.4000,3,1,2,4,0,-0.21970,-0.02600,-0.02140,107,110,106
10-17-2015 03:09:24,6.2500,237.0000,0.5000,-0.5000,3,1,2,4,0,-0.21810,-0.02520,-0.02020,108,112,113
10-17-2015 03:09:24,6.2500,237.0000,0.5000,-0.5000,3,1,2,4,0,-0.21240,-0.02400,-0.02050,110,110,104
10-17-2015 03:09:25,6.2600,237.1000,0.3000,-0.4000,3,1,2,4,0,-0.20770,-0.02750,-0.03250,115,113,113
10-17-2015 03:09:25,6.2600,237.1000,0.3000,-0.4000,3,1,2,4,0,-0.21130,-0.02250,-0.02650,103,112,120
10-17-2015 03:09:26,6.2700,237.8000,0.4000,-0.4000,3,1,2,4,0,-0.20780,-0.02450,-0.03410,105,108,104
10-17-2015 03:09:26,6.2700,237.8000,0.4000,-0.4000,3,1,2,4,0,-0.22220,-0.02600,-0.03550,109,114,120
10-17-2015 03:09:27,6.2700,238.1000,0.5000,0.0000,3,1,2,4,0,-0.21940,-0.02050,-0.03980,118,113,102
10-17-2015 03:09:27,6.2700,238.1000,0.5000,0.0000,3,1,2,4,0,-0.22200,-0.01480,-0.04080,107,107,114
10-17-2015 03:09:28,6.2800,242.3000,0.4000,-1.0000,3,1,2,4,0,-0.20960,-0.01570,-0.03160,106,111,120
10-17-2015 03:09:28,6.2800,242.3000,0.4000,-1.0000,3,1,2,4,0,-0.20760,-0.01010,-0.02690,110,110,113
10-17-2015 03:09:29,6.2700,243.2000,0.3000,-0.3000,3,1,2,4,0,-0.20560,0.00100,-0.02950,107,112,109
10-17-2015 03:09:29,6.2700,243.2000,0.3000,-0.3000,3,1,2,4,0,-0.20390,0.00250,-0.01890,109,105,112
10-17-2015 03:09:30,6.2900,248.1000,0.3000,-0.4000,3,1,2,4,0,-0.20840,0.00370,-0.02260,105,115,109
10-17-2015 03:09:30,6.2900,248.1000,0.3000,-0.4000,3,1,2,4,0,-0.20580,0.02070,-0.03390,107,106,116
10-17-2015 03:09:31,6.2900,255.5000,0.4000,-1.4000,3,1,2,4,0,-0.19990,0.02170,-0.03470,115,112,112
10-17-2015 03:09:31,6.2900,255.5000,0.4000,-1.4000,3,1,2,4,0,-0.20120,0.02100,-0.02630,109,116,112
10-17-2015 03:09:32,6.2900,260.5000,0.1000,0.6000,3,1,2,4,0,-0.19930,0.01850,-0.02070,107,113,114
10-17-2015 03:09:32,6.2900,260.5000,0.1000,0.6000,3,1,2,4,0,-0.18640,0.02240,-0.01050,105,112,107
10-17-2015 03:09:33,6.2900,265.7000,0.2000,-0.8000,3,1,2,4,0,-0.18520,0.01530,0.00000,106,115,111
10-17-2015 03:09:33,6.2900,265.7000,0.2000,-0.8000,3,1,2,4,0,-0.18620,0.00450,0.00790,107,109,110
10-17-2015 03:09:34,6.2900,266.1000,0.2000,-0.1000,3,1,2,4,0,-0.18080,0.01060,0.01320,109,107,121
10-17-2015 03:09:34,6.2900,266.1000,0.2000,-0.1000,3,1,2,4,0,-0.19250,-0.00420,0.01420,111,114,109
10-17-2015 03:09:35,6.3000,264.7000,0.2000,-0.5000,3,1,2,4,0,-0.19180,-0.01040,0.01410,114,115,111
10-17-2015 03:09:35,6.3000,264.7000,0.2000,-0.5000,3,1,2,4,0,-0.20010,-0.01650,0.00350,109,111,115
10-17-2015 03:09:36,6.2900,260.5000,0.3000,-0.8000,3,1,2,4,0,-0.18180,-0.01850,-0.00190,104,110,116
10-17-2015 03:09:36,6.2900,260.5000,0.3000,-0.8000,3,1,2,4,0,-0.21120,-0.03430,-0.02020,104,117,111
10-17-2015 03:09:37,6.2900,259.5000,0.4000,0.0000,3,1,2,4,0,-0.21720,-0.03130,-0.03060,112,113,111
10-17-2015 03:09:37,6.2900,259.5000,0.4000,0.0000,3,1,2,4,0,-0.21990,-0.04060,-0.03330,107,114,111
10-17-2015 03:09:38,6.2900,257.8000,0.4000,-0.3000,3,1,2,4,0,-0.22880,-0.05010,-0.03750,110,108,115
10-17-2015 03:09:38,6.2900,257.8000,0.4000,-0.3000,3,1,2,4,0,-0.23340,-0.04290,-0.03270,111,111,115
10-17-2015 03:09:39,6.2900,258.2000,0.7000,0.1000,3,1,2,4,0,-0.22300,-0.04760,-0.03920,107,104,104
10-17-2015 03:09:39,6.2900,258.2000,0.7000,0.1000,3,1,2,4,0,-0.21870,-0.02500,-0.04110,106,107,110
10-17-2015 03:09:40,6.3000,258.0000,0.3000,-0.2000,3,1,2,4,0,-0.21500,-0.00790,-0.03650,107,105,111
10-17-2015 03:09:40,6.3000,258.0000,0.3000,-0.2000,3,1,2,4,0,-0.20770,-0.00860,-0.03240,104,118,115
10-17-2015 03:09:41,6.3000,263.7000,0.3000,0.3000,3,1,2,4,0,-0.20260,-0.00190,-0.03530,110,110,115
10-17-2015 03:09:41,6.3000,263.7000,0.3000,0.3000,3,1,2,4,0,-0.20490,0.00780,-0.02630,123,117,110
10-17-2015 03:09:42,6.3100,268.7000,0.3000,-0.3000,3,1,2,4,0,-0.19870,0.01100,-0.02560,111,109,110
10-17-2015 03:09:42,6.3100,268.7000,0.3000,-0.3000,3,1,2,4,0,-0.19030,0.02730,-0.02490,102,106,105
10-17-2015 03:09:43,6.3100,274.9000,0.2000,0.3000,3,1,2,4,0,-0.18640,0.01870,-0.00110,109,121,125
10-17-2015 03:09:43,6.3100,274.9000,0.2000,0.3000,3,1,2,4,0,-0.18710,0.01730,-0.00120,103,109,110
10-17-2015 03:09:44,6.3100,280.0000,0.5000,-0.4000,3,1,2,4,0,-0.18610,0.01680,0.00140,109,108,113
10-17-2015 03:09:44,6.3100,280.0000,0.5000,-0.4000,3,1,2,4,0,-0.19500,0.01370,-0.00560,107,107,111
10-17-2015 03:09:45,6.3100,282.1000,0.3000,-0.1000,3,1,2,4,0,-0.19640,0.00710,-0.01040,107,115,115
10-17-2015 03:09:45,6.3100,282.1000,0.3000,-0.1000,3,1,2,4,0,-0.19350,0.00000,-0.00450,114,108,122
10-17-2015 03:09:46,6.3100,283.1000,0.3000,0.1000,3,1,2,4,0,-0.20310,-0.00590,-0.02880,115,109,115
10-17-2015 03:09:46,6.3100,283.1000,0.3000,0.1000,3,1,2,4,0,-0.20400,-0.00930,-0.00990,106,110,117
10-17-2015 03:09:47,6.3200,283.4000,0.4000,-0.6000,3,1,2,4,0,-0.20160,-0.01570,-0.01760,106,113,116
10-17-2015 03:09:47,6.3200,283.4000,0.4000,-0.6000,3,1,2,4,0,-0.20190,-0.01010,-0.02300,116,111,114
10-17-2015 03:09:48,6.3100,284.0000,0.3000,-0.2000,3,1,2,4,0,-0.21130,-0.01100,-0.02410,111,115,111
10-17-2015 03:09:48,6.3100,284.0000,0.3000,-0.2000,3,1,2,4,0,-0.20870,-0.01510,-0.02060,106,104,104
10-17-2015 03:09:49,6.3100,285.3000,0.4000,-0.4000,3,1,2,4,0,-0.21660,-0.01340,-0.02200,110,110,102
10-17-2015 03:09:49,6.3100,285.3000,0.4000,-0.4000,3,1,2,4,0,-0.20820,-0.01460,-0.01640,112,111,107
10-17-2015 03:09:50,6.3100,288.8000,0.3000,0.2000,3,1,2,4,0,-0.13650,-0.01690,-0.00700,111,112,145
10-17-2015 03:09:50,6.3100,288.8000,0.3000,0.2000,3,1,2,4,0,-0.16600,-0.00400,0.00370,111,120,139
10-17-2015 03:09:51,6.3100,285.9000,0.3000,-0.6000,3,1,2,4,0,-0.19890,-0.05920,0.00180,112,108,106
10-17-2015 03:09:51,6.3100,285.9000,0.3000,-0.6000,3,1,2,4,0,-0.19660,-0.00590,-0.00030,109,110,114
10-17-2015 03:09:52,6.3200,285.4000,0.3000,0.1000,3,1,2,4,0,-0.21740,-0.00180,-0.00180,115,113,115
10-17-2015 03:09:52,6.3200,285.4000,0.3000,0.1000,3,1,2,4,0,-0.21270,-0.00710,-0.00500,124,111,110
10-17-2015 03:09:53,6.3100,282.6000,0.3000,-0.2000,3,1,2,4,0,-0.21710,-0.01350,-0.00530,107,115,109
10-17-2015 03:09:53,6.3100,282.6000,0.3000,-0.2000,3,1,2,4,0,-0.20730,-0.01360,-0.00270,106,108,113
10-17-2015 03:09:54,6.3100,281.5000,0.3000,-0.1000,3,1,2,4,0,-0.20090,-0.00200,-0.00950,107,109,109
10-17-2015 03:09:54,6.3100,281.5000,0.3000,-0.1000,3,1,2,4,0,-0.19690,-0.01300,-0.00590,105,111,109
10-17-2015 03:09:55,6.3200,279.7000,0.4000,-0.3000,3,1,2,4,0,-0.19660,-0.00740,-0.01450,107,116,127
10-17-2015 03:09:55,6.3200,279.7000,0.4000,-0.3000,3,1,2,4,0,-0.20870,-0.00390,-0.00830,108,113,109
10-17-2015 03:09:56,6.3100,281.2000,0.6000,-0.3000,3,1,2,4,0,-0.20430,0.01140,-0.01630,112,109,107
10-17-2015 03:09:56,6.3100,281.2000,0.6000,-0.3000,3,1,2,4,0,-0.20940,-0.01040,-0.02320,110,107,109
10-17-2015 03:09:57,6.3200,284.1000,0.5000,0.0000,3,1,2,4,0,-0.20810,0.00120,-0.01570,108,111,105
10-17-2015 03:09:57,6.3200,284.1000,0.5000,0.0000,3,1,2,4,0,-0.19890,-0.00190,-0.02630,109,109,113
10-17-2015 03:09:58,6.3100,288.1000,0.4000,-0.3000,3,1,2,4,0,-0.19890,0.00990,-0.01040,104,117,115
10-17-2015 03:09:58,6.3100,288.1000,0.4000,-0.3000,3,1,2,4,0,-0.19620,0.01440,-0.03050,106,115,109
10-17-2015 03:09:59,6.3300,294.1000,0.1000,0.0000,3,1,2,4,0,-0.18900,0.00280,-0.02080,111,108,114
10-17-2015 03:09:59,6.3300,294.1000,0.1000,0.0000,3,1,2,4,0,-0.20480,0.00810,-0.03120,108,109,121
10-17-2015 03:10:00,6.3200,301.5000,0.5000,0.4000,3,1,2,4,0,-0.12790,0.00400,-0.02190,105,114,118
10-17-2015 03:10:00,6.3200,301.5000,0.5000,0.4000,3,1,2,4,0,-0.21240,0.00430,-0.03610,114,109,120
10-17-2015 03:10:01,6.3300,307.1000,0.1000,0.8000,3,1,2,4,0,-0.19850,0.00660,-0.02340,106,110,123
10-17-2015 03:10:01,6.3300,307.1000,0.1000,0.8000,3,1,2,4,0,-0.20620,0.00350,-0.01530,106,110,108
10-17-2015 03:10:02,6.3300,309.3000,0.2000,-0.3000,3,1,2,4,0,-0.18940,0.00340,-0.01810,106,107,109
10-17-2015 03:10:02,6.3300,309.3000,0.2000,-0.3000,3,1,2,4,0,-0.19290,0.00260,-0.01790,111,109,108
10-17-2015 03:10:03,6.3200,314.4000,0.3000,0.1000,3,1,2,4,0,-0.20680,0.01020,0.02480,115,107,119
10-17-2015 03:10:03,6.3200,314.4000,0.3000,0.1000,3,1,2,4,0,-0.21770,0.00800,0.08530,107,115,127
10-17-2015 03:10:04,6.3300,314.2000,0.4000,-1.0000,3,1,2,4,0,-0.20370,0.01190,0.00020,103,113,108
10-17-2015 03:10:04,6.3300,314.2000,0.4000,-1.0000,3,1,2,4,0,-0.19810,0.00570,0.01740,104,108,112
10-17-2015 03:10:05,6.3200,318.8000,0.2000,0.1000,3,1,2,4,0,-0.18320,0.01880,0.02160,108,120,105
10-17-2015 03:10:05,6.3200,318.8000,0.2000,0.1000,3,1,2,4,0,-0.17880,0.01240,0.01710,100,106,112
10-17-2015 03:10:06,6.3300,315.9000,0.0000,0.4000,3,1,2,4,0,-0.17640,-0.00080,0.03140,109,105,107
10-17-2015 03:10:06,6.3300,315.9000,0.0000,0.4000,3,1,2,4,0,-0.18570,0.00000,0.02080,103,109,110
10-17-2015 03:10:07,6.3300,310.6000,0.2000,-0.3000,3,1,2,4,0,-0.19740,-0.00250,0.00870,102,115,110
10-17-2015 03:10:07,6.3300,310.6000,0.2000,-0.3000,3,1,2,4,0,-0.19820,-0.00960,0.02660,107,106,113
10-17-2015 03:10:08,6.3300,305.6000,0.0000,-0.3000,3,1,2,4,0,-0.20150,-0.02050,0.01930,105,110,105
10-17-2015 03:10:08,6.3300,305.6000,0.0000,-0.3000,3,1,2,4,0,-0.19920,-0.01680,0.00220,110,125,114
