

 Profile 2

MM-DD-YYYY HH:MM:SS,Sndm/s,TmpC,Heading,Pitch,Roll,magnHx,magnHy,magnHz,Beams,Cells,Beam1,Beam2,Beam3,Beam4,Beam5,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3
10-17-2015 04:02:17.375,1500.0000,6.4300,27.9000,-0.7000,1.0000,16561,-375,-58,3,1,2,3,4,0,0,-0.00260,-0.14850,-0.01710,114,114,117,085,079,095
10-17-2015 04:02:17.875,1500.0000,6.4300,27.9000,-0.7000,1.0000,16561,-375,-58,3,1,2,3,4,0,0,-0.00690,-0.17490,-0.02260,114,117,118,091,084,089
10-17-2015 04:02:18.375,1500.0000,6.4300,33.4000,-1.1000,0.3000,16543,-177,-154,3,1,2,3,4,0,0,-0.00770,-0.20450,1.35330,123,130,130,096,099,085
10-17-2015 04:02:18.875,1500.0000,6.4300,33.4000,-1.1000,0.3000,16543,-177,-154,3,1,2,3,4,0,0,-0.01410,-0.21000,-0.02630,120,127,124,095,098,097
10-17-2015 04:02:19.375,1500.0000,6.4200,42.0000,-1.1000,0.9000,16563,-347,-160,3,1,2,3,4,0,0,-0.01800,-0.19810,-0.02630,122,120,123,097,094,098
10-17-2015 04:02:19.875,1500.0000,6.4200,42.0000,-1.1000,0.9000,16563,-347,-160,3,1,2,3,4,0,0,-0.02600,-1.22850,-0.03560,123,112,113,095,079,092
10-17-2015 04:02:20.375,1500.0000,6.4200,43.9000,-0.8000,-0.2000,16543,-11,-70,3,1,2,3,4,0,0,-0.03790,-0.16880,-0.02710,122,113,120,095,081,085
10-17-2015 04:02:20.875,1500.0000,6.4200,43.9000,-0.8000,-0.2000,16543,-11,-70,3,1,2,3,4,0,0,-0.03980,-0.20510,-0.02990,117,120,121,093,093,098
10-17-2015 04:02:21.375,1500.0000,6.4200,48.6000,-1.2000,0.5000,16511,-225,-208,3,1,2,3,4,0,0,-0.03490,-0.21730,-0.03390,118,119,119,095,093,095
10-17-2015 04:02:21.875,1500.0000,6.4200,48.6000,-1.2000,0.5000,16511,-225,-208,3,1,2,3,4,0,0,-0.03470,-0.21120,-0.02690,115,120,119,090,092,096
10-17-2015 04:02:22.375,1500.0000,6.4300,51.5000,-1.4000,0.1000,16527,-110,-239,3,1,2,3,4,0,0,-0.02850,-0.20380,-0.02920,120,118,123,098,091,097
10-17-2015 04:02:22.875,1500.0000,6.4300,51.5000,-1.4000,0.1000,16527,-110,-239,3,1,2,3,4,0,0,-0.03020,-0.19710,-0.02780,129,119,129,099,090,099
10-17-2015 04:02:23.375,1500.0000,6.4300,56.1000,-1.1000,0.2000,16497,-137,-160,3,1,2,3,4,0,0,-0.03230,-0.17440,-0.02220,114,117,117,088,087,095
10-17-2015 04:02:23.875,1500.0000,6.4300,56.1000,-1.1000,0.2000,16497,-137,-160,3,1,2,3,4,0,0,-0.03070,-0.18740,-0.01370,122,119,122,099,093,098
10-17-2015 04:02:24.375,1500.0000,6.4200,59.6000,-1.2000,-0.2000,16461,-15,-195,3,1,2,3,4,0,0,-0.02950,-0.17130,-0.01400,124,116,118,097,086,084
10-17-2015 04:02:24.875,1500.0000,6.4200,59.6000,-1.2000,-0.2000,16461,-15,-195,3,1,2,3,4,0,0,-0.03130,-0.17810,0.00600,117,116,116,095,083,087
10-17-2015 04:02:25.375,1500.0000,6.4200,59.3000,-1.0000,-0.2000,16475,8,-150,3,1,2,3,4,0,0,-0.02260,-0.19890,-0.01910,115,119,113,092,092,083
10-17-2015 04:02:25.875,1500.0000,6.4200,59.3000,-1.0000,-0.2000,16475,8,-150,3,1,2,3,4,0,0,-0.01750,-0.20470,-0.01290,115,122,115,087,094,087
10-17-2015 04:02:26.375,1500.0000,6.4100,61.4000,-0.8000,-0.2000,16645,-7,-72,3,1,2,3,4,0,0,-0.01610,-0.19410,-0.01260,115,117,121,080,083,098
10-17-2015 04:02:26.875,1500.0000,6.4100,61.4000,-0.8000,-0.2000,16645,-7,-72,3,1,2,3,4,0,0,-0.04130,-0.19900,-0.00930,124,123,121,098,094,094
10-17-2015 04:02:27.375,1500.0000,6.4000,61.6000,-0.8000,0.0000,16557,-98,-77,3,1,2,3,4,0,0,-0.03540,-0.20290,-0.01470,117,124,123,094,095,097
10-17-2015 04:02:27.875,1500.0000,6.4000,61.6000,-0.8000,0.0000,16557,-98,-77,3,1,2,3,4,0,0,-0.04510,-0.18230,-0.01120,112,116,117,088,088,092
10-17-2015 04:02:28.375,1500.0000,6.4100,61.8000,-1.1000,1.1000,16487,-411,-179,3,1,2,3,4,0,0,-0.05200,-0.21000,-0.02300,118,118,128,095,093,099
10-17-2015 04:02:28.875,1500.0000,6.4100,61.8000,-1.1000,1.1000,16487,-411,-179,3,1,2,3,4,0,0,-0.04780,-0.22210,-0.02990,122,119,127,097,095,099
10-17-2015 04:02:29.375,1500.0000,6.4000,61.6000,-1.2000,1.1000,16493,-409,-200,3,1,2,3,4,0,0,-0.04630,-0.21730,-0.02940,117,120,111,089,094,085
10-17-2015 04:02:29.875,1500.0000,6.4000,61.6000,-1.2000,1.1000,16493,-409,-200,3,1,2,3,4,0,0,-0.05250,-0.20660,-0.03960,121,119,117,095,091,093
10-17-2015 04:02:30.375,1500.0000,6.4000,61.4000,-1.0000,0.1000,16523,-116,-139,3,1,2,3,4,0,0,-0.04750,-0.19010,-0.04180,125,116,116,098,087,095
10-17-2015 04:02:30.875,1500.0000,6.4000,61.4000,-1.0000,0.1000,16523,-116,-139,3,1,2,3,4,0,0,-0.04240,-1.22690,-0.02950,119,112,121,096,077,097
10-17-2015 04:02:31.375,1500.0000,6.3900,62.4000,-0.9000,0.0000,16491,-68,-114,3,1,2,3,4,0,0,-0.03480,-0.18480,-0.02760,115,114,119,088,083,097
10-17-2015 04:02:31.875,1500.0000,6.3900,62.4000,-0.9000,0.0000,16491,-68,-114,3,1,2,3,4,0,0,-0.01930,-0.19470,-0.01870,122,126,125,097,087,098
10-17-2015 04:02:32.375,1500.0000,6.3800,64.4000,-0.9000,0.1000,16451,-114,-123,3,1,2,3,4,0,0,-0.01860,-0.18380,-0.00560,121,116,127,095,088,094
10-17-2015 04:02:32.875,1500.0000,6.3800,64.4000,-0.9000,0.1000,16451,-114,-123,3,1,2,3,4,0,0,-0.01310,-0.18420,0.00320,113,116,129,084,089,098
10-17-2015 04:02:33.375,1500.0000,6.3800,65.2000,-1.2000,-0.1000,16503,-19,-185,3,1,2,3,4,0,0,-0.00430,-0.17260,0.01110,121,117,122,091,087,092
10-17-2015 04:02:33.875,1500.0000,6.3800,65.2000,-1.2000,-0.1000,16503,-19,-185,3,1,2,3,4,0,0,-0.01470,-0.16380,0.00450,115,114,119,090,082,092
10-17-2015 04:02:34.375,1500.0000,6.3700,64.4000,-1.2000,0.6000,16657,-272,-191,3,1,2,3,4,0,0,-0.01050,-0.16390,0.00820,126,118,115,098,093,087
10-17-2015 04:02:34.875,1500.0000,6.3700,64.4000,-1.2000,0.6000,16657,-272,-191,3,1,2,3,4,0,0,-0.01130,-0.15150,0.00820,124,114,133,097,086,099
10-17-2015 04:02:35.375,1500.0000,6.3700,62.2000,-1.1000,0.0000,16563,-46,-154,3,1,2,3,4,0,0,-0.02380,-0.16520,0.00860,118,116,125,094,087,099
10-17-2015 04:02:35.875,1500.0000,6.3700,62.2000,-1.1000,0.0000,16563,-46,-154,3,1,2,3,4,0,0,-0.02460,-0.17950,0.00880,117,118,126,092,092,099
10-17-2015 04:02:36.375,1500.0000,6.3700,59.9000,-1.1000,0.0000,16549,-76,-181,3,1,2,3,4,0,0,-0.03190,-0.19950,-0.00020,116,122,118,089,093,096
10-17-2015 04:02:36.875,1500.0000,6.3700,59.9000,-1.1000,0.0000,16549,-76,-181,3,1,2,3,4,0,0,-0.02680,-0.18710,-0.01160,122,117,135,097,088,100
10-17-2015 04:02:37.375,1500.0000,6.3700,56.9000,-0.9000,0.0000,16535,-72,-95,3,1,2,3,4,0,0,-0.03770,-1.24840,-0.01580,115,114,124,095,083,097
10-17-2015 04:02:37.875,1500.0000,6.3700,56.9000,-0.9000,0.0000,16535,-72,-95,3,1,2,3,4,0,0,-0.04590,-0.18520,-0.02610,120,114,114,095,086,091
10-17-2015 04:02:38.375,1500.0000,6.3600,55.6000,-0.9000,-0.5000,16519,95,-118,3,1,2,3,4,0,0,-0.04930,-0.21560,-0.03830,121,119,121,096,092,089
10-17-2015 04:02:38.875,1500.0000,6.3600,55.6000,-0.9000,-0.5000,16519,95,-118,3,1,2,3,4,0,0,-0.05650,-0.21310,-0.03590,123,119,115,098,092,096
10-17-2015 04:02:39.375,1500.0000,6.3700,54.2000,-1.0000,0.1000,16511,-110,-139,3,1,2,3,4,0,0,-0.05000,-0.20920,-0.03630,118,118,118,095,089,097
10-17-2015 04:02:39.875,1500.0000,6.3700,54.2000,-1.0000,0.1000,16511,-110,-139,3,1,2,3,4,0,0,-0.04670,-0.21650,-0.03420,121,125,116,097,095,097
10-17-2015 04:02:40.375,1500.0000,6.3600,53.7000,-1.1000,-0.3000,16657,24,-156,3,1,2,3,4,0,0,-0.05010,-0.19200,-0.02840,119,118,120,097,086,096
10-17-2015 04:02:40.875,1500.0000,6.3600,53.7000,-1.1000,-0.3000,16657,24,-156,3,1,2,3,4,0,0,-0.04900,-0.19210,-0.02480,124,116,120,094,083,095
10-17-2015 04:02:41.375,1500.0000,6.3500,51.9000,-0.9000,0.2000,16507,-157,-106,3,1,2,3,4,0,0,-0.04090,-0.20890,-0.01650,118,124,119,095,093,089
10-17-2015 04:02:41.875,1500.0000,6.3500,51.9000,-0.9000,0.2000,16507,-157,-106,3,1,2,3,4,0,0,-0.04030,-0.18830,-0.01860,123,116,122,097,086,096
10-17-2015 04:02:42.375,1500.0000,6.3500,47.8000,-1.0000,-0.4000,16517,48,-147,3,1,2,3,4,0,0,-0.04150,-0.19740,-0.01900,126,120,125,097,094,099
10-17-2015 04:02:42.875,1500.0000,6.3500,47.8000,-1.0000,-0.4000,16517,48,-147,3,1,2,3,4,0,0,-0.03960,-0.19930,-0.02130,124,117,127,092,089,099
10-17-2015 04:02:43.375,1500.0000,6.3400,45.0000,-1.0000,0.1000,16669,-112,-129,3,1,2,3,4,0,0,-0.05470,-1.21960,-0.01710,116,111,123,079,078,097
10-17-2015 04:02:43.875,1500.0000,6.3400,45.0000,-1.0000,0.1000,16669,-112,-129,3,1,2,3,4,0,0,-0.04770,-0.20670,-0.01160,119,117,121,096,087,098
10-17-2015 04:02:44.375,1500.0000,6.3500,40.8000,-0.8000,0.2000,16489,-141,-83,3,1,2,3,4,0,0,-0.04670,-0.19710,-0.02520,115,121,120,091,090,093
10-17-2015 04:02:44.875,1500.0000,6.3500,40.8000,-0.8000,0.2000,16489,-141,-83,3,1,2,3,4,0,0,-0.05120,-0.23990,-0.03440,123,121,120,097,092,089
10-17-2015 04:02:45.375,1500.0000,6.3400,40.2000,-0.7000,0.5000,16485,-227,-64,3,1,2,3,4,0,0,-0.05320,-0.21870,-0.03810,121,123,124,098,092,098
10-17-2015 04:02:45.875,1500.0000,6.3400,40.2000,-0.7000,0.5000,16485,-227,-64,3,1,2,3,4,0,0,-0.05320,-0.21570,-0.03980,122,119,125,098,089,096
10-17-2015 04:02:46.375,1500.0000,6.3400,39.6000,-1.0000,1.1000,16495,-393,-127,3,1,2,3,4,0,0,-0.07120,-0.21940,-0.03670,112,121,118,087,093,094
10-17-2015 04:02:46.875,1500.0000,6.3400,39.6000,-1.0000,1.1000,16495,-393,-127,3,1,2,3,4,0,0,-0.05160,-0.18810,-0.03950,121,116,124,095,078,089
10-17-2015 04:02:47.375,1500.0000,6.3300,35.3000,-0.8000,0.0000,16519,-92,-91,3,1,2,3,4,0,0,-0.04790,-0.20020,-0.03540,118,118,124,092,093,096
10-17-2015 04:02:47.875,1500.0000,6.3300,35.3000,-0.8000,0.0000,16519,-92,-91,3,1,2,3,4,0,0,-0.04520,-0.19300,-0.04020,121,113,118,097,087,095
10-17-2015 04:02:48.375,1500.0000,6.3200,39.0000,-1.3000,1.0000,16523,-385,-220,3,1,2,3,4,0,0,-0.04740,-0.18980,-0.03070,119,117,124,096,086,099
10-17-2015 04:02:48.875,1500.0000,6.3200,39.0000,-1.3000,1.0000,16523,-385,-220,3,1,2,3,4,0,0,-0.03160,-0.21660,-0.02490,120,127,119,097,096,096
10-17-2015 04:02:49.375,1500.0000,6.3100,37.1000,-1.0000,0.0000,16539,-68,-135,3,1,2,3,4,0,0,-0.02300,-0.20370,-0.02440,124,144,123,099,099,097
10-17-2015 04:02:49.875,1500.0000,6.3100,37.1000,-1.0000,0.0000,16539,-68,-135,3,1,2,3,4,0,0,-0.02530,-0.20040,-0.01830,124,128,115,097,091,092
10-17-2015 04:02:50.375,1500.0000,6.3200,38.5000,-1.1000,0.2000,16551,-145,-168,3,1,2,3,4,0,0,-0.02030,-0.18680,-0.01810,116,123,122,088,090,098
10-17-2015 04:02:50.875,1500.0000,6.3200,38.5000,-1.1000,0.2000,16551,-145,-168,3,1,2,3,4,0,0,-0.01370,-0.19970,-0.02780,123,124,120,099,098,097
10-17-2015 04:02:51.375,1500.0000,6.3300,41.2000,-0.7000,0.5000,16551,-225,-56,3,1,2,3,4,0,0,-0.01410,-0.19180,-0.02610,119,122,130,094,095,100
10-17-2015 04:02:51.875,1500.0000,6.3300,41.2000,-0.7000,0.5000,16551,-225,-56,3,1,2,3,4,0,0,-0.01990,-0.18640,-0.02370,118,117,121,096,082,098
10-17-2015 04:02:52.375,1500.0000,6.3300,44.4000,-1.0000,1.0000,16555,-381,-131,3,1,2,3,4,0,0,-0.02540,-0.20210,-0.01430,121,122,122,098,095,097
10-17-2015 04:02:52.875,1500.0000,6.3300,44.4000,-1.0000,1.0000,16555,-381,-131,3,1,2,3,4,0,0,-0.03170,-0.18940,-0.01740,121,120,121,098,091,095
10-17-2015 04:02:53.375,1500.0000,6.3300,42.7000,-0.9000,1.0000,16491,-363,-122,3,1,2,3,4,0,0,-0.02780,-0.17510,-0.00740,121,117,120,097,086,078
10-17-2015 04:02:53.875,1500.0000,6.3300,42.7000,-0.9000,1.0000,16491,-363,-122,3,1,2,3,4,0,0,-0.03370,-0.19750,-0.01930,115,125,124,090,098,096
10-17-2015 04:02:54.375,1500.0000,6.3300,41.8000,-1.0000,0.5000,16547,-217,-148,3,1,2,3,4,0,0,-0.04300,-0.18490,-0.01350,122,120,131,097,094,099
10-17-2015 04:02:54.875,1500.0000,6.3300,41.8000,-1.0000,0.5000,16547,-217,-148,3,1,2,3,4,0,0,-0.04580,-0.19710,-0.01910,118,123,116,094,094,093
10-17-2015 04:02:55.375,1500.0000,6.3400,38.0000,-1.0000,0.0000,16473,-54,-133,3,1,2,3,4,0,0,-0.03060,-0.19650,-0.01790,125,115,120,098,087,096
10-17-2015 04:02:55.875,1500.0000,6.3400,38.0000,-1.0000,0.0000,16473,-54,-133,3,1,2,3,4,0,0,-0.03590,-0.21390,-0.01680,122,123,127,097,095,098
10-17-2015 04:02:56.375,1500.0000,6.3400,38.5000,-0.8000,0.3000,16543,-185,-81,3,1,2,3,4,0,0,-0.02710,-0.19240,-0.01950,113,117,118,093,087,094
10-17-2015 04:02:56.875,1500.0000,6.3400,38.5000,-0.8000,0.3000,16543,-185,-81,3,1,2,3,4,0,0,-0.03150,-0.19710,-0.02670,120,120,122,096,090,096
10-17-2015 04:02:57.375,1500.0000,6.3400,41.1000,-0.9000,0.9000,16541,-345,-100,3,1,2,3,4,0,0,-0.03660,-0.18430,-0.02180,113,114,119,092,080,095
10-17-2015 04:02:57.875,1500.0000,6.3400,41.1000,-0.9000,0.9000,16541,-345,-100,3,1,2,3,4,0,0,-0.03700,-0.18320,-0.01410,126,115,117,097,087,094
10-17-2015 04:02:58.375,1500.0000,6.3300,38.8000,-1.1000,0.1000,16411,-116,-156,3,1,2,3,4,0,0,-0.02900,-0.20770,-0.01250,119,124,123,097,094,095
10-17-2015 04:02:58.875,1500.0000,6.3300,38.8000,-1.1000,0.1000,16411,-116,-156,3,1,2,3,4,0,0,-0.03130,-0.22050,-0.00230,116,124,113,086,096,084
10-17-2015 04:02:59.375,1500.0000,6.3200,39.9000,-1.2000,0.1000,16513,-112,-200,3,1,2,3,4,0,0,-0.02730,-0.21990,-0.01520,120,127,121,099,097,098
10-17-2015 04:02:59.875,1500.0000,6.3200,39.9000,-1.2000,0.1000,16513,-112,-200,3,1,2,3,4,0,0,-0.02430,-0.17040,-0.01030,123,112,118,099,084,091
10-17-2015 04:03:00.375,1500.0000,6.3100,39.5000,-0.7000,0.2000,16543,-130,-47,3,1,2,3,4,0,0,-0.01670,-0.20090,-0.01620,126,123,122,098,097,097
10-17-2015 04:03:00.875,1500.0000,6.3100,39.5000,-0.7000,0.2000,16543,-130,-47,3,1,2,3,4,0,0,-0.02040,-0.18630,-0.00850,123,120,121,097,095,098
10-17-2015 04:03:01.375,1500.0000,6.3100,40.9000,-1.0000,0.5000,16537,-221,-145,3,1,2,3,4,0,0,-0.02000,-0.17880,-0.02680,120,116,116,098,089,096
10-17-2015 04:03:01.875,1500.0000,6.3100,40.9000,-1.0000,0.5000,16537,-221,-145,3,1,2,3,4,0,0,-0.02140,-0.19570,-0.01920,124,119,112,099,091,091
10-17-2015 04:03:02.375,1500.0000,6.3100,41.4000,-1.1000,0.2000,16505,-143,-173,3,1,2,3,4,0,0,-0.01430,-0.19380,-0.02500,130,118,118,097,088,097
10-17-2015 04:03:02.875,1500.0000,6.3100,41.4000,-1.1000,0.2000,16505,-143,-173,3,1,2,3,4,0,0,-0.02170,-0.20820,-0.02270,121,121,123,099,095,098
10-17-2015 04:03:03.375,1500.0000,6.3000,41.8000,-0.8000,-0.1000,16553,-42,-72,3,1,2,3,4,0,0,-0.02420,-0.18870,-0.02380,117,115,126,093,087,099
10-17-2015 04:03:03.875,1500.0000,6.3000,41.8000,-0.8000,-0.1000,16553,-42,-72,3,1,2,3,4,0,0,-0.02340,-0.20590,-0.02870,116,119,119,094,094,091
10-17-2015 04:03:04.375,1500.0000,6.3000,44.8000,-1.0000,0.6000,16515,-272,-143,3,1,2,3,4,0,0,-0.02330,-0.20210,-0.02770,119,124,130,097,096,098
10-17-2015 04:03:04.875,1500.0000,6.3000,44.8000,-1.0000,0.6000,16515,-272,-143,3,1,2,3,4,0,0,-0.02750,-0.20330,-0.02410,121,123,120,093,095,090
10-17-2015 04:03:05.375,1500.0000,6.2900,45.8000,-1.1000,0.4000,16489,-199,-162,3,1,2,3,4,0,0,-0.03550,-0.20690,-0.01650,120,118,122,090,091,095
10-17-2015 04:03:05.875,1500.0000,6.2900,45.8000,-1.1000,0.4000,16489,-199,-162,3,1,2,3,4,0,0,-0.02140,-0.20220,-0.02150,122,120,122,099,093,096
10-17-2015 04:03:06.375,1500.0000,6.3000,47.6000,-1.2000,0.1000,16615,-122,-202,3,1,2,3,4,0,0,-0.01710,-0.16400,-0.01750,121,115,118,093,088,093
10-17-2015 04:03:06.875,1500.0000,6.3000,47.6000,-1.2000,0.1000,16615,-122,-202,3,1,2,3,4,0,0,-0.01690,-0.20220,-0.01270,120,124,119,093,097,098
10-17-2015 04:03:07.375,1500.0000,6.3000,49.4000,-1.1000,0.0000,16605,-94,-170,3,1,2,3,4,0,0,-0.01070,-1.23750,-0.00340,116,115,117,093,091,094
10-17-2015 04:03:07.875,1500.0000,6.3000,49.4000,-1.1000,0.0000,16605,-94,-170,3,1,2,3,4,0,0,-0.01370,-0.17650,-0.01360,115,117,122,093,087,095
10-17-2015 04:03:08.375,1500.0000,6.3100,52.3000,-1.0000,0.2000,16511,-132,-135,3,1,2,3,4,0,0,-0.00690,-0.17960,-0.01470,124,119,118,097,093,093
10-17-2015 04:03:08.875,1500.0000,6.3100,52.3000,-1.0000,0.2000,16511,-132,-135,3,1,2,3,4,0,0,-0.00410,-0.16790,-0.00890,122,116,122,098,083,094
10-17-2015 04:03:09.375,1500.0000,6.3000,54.9000,-0.9000,-0.3000,16525,32,-104,3,1,2,3,4,0,0,-0.00270,-0.18180,-0.01210,114,119,141,084,091,099
10-17-2015 04:03:09.875,1500.0000,6.3000,54.9000,-0.9000,-0.3000,16525,32,-104,3,1,2,3,4,0,0,-0.00880,-0.16880,-0.01600,123,116,119,096,083,097
10-17-2015 04:03:10.375,1500.0000,6.3100,57.6000,-0.9000,-0.1000,16515,-23,-106,3,1,2,3,4,0,0,-0.00600,-0.17540,-0.01840,112,118,120,090,086,096
10-17-2015 04:03:10.875,1500.0000,6.3100,57.6000,-0.9000,-0.1000,16515,-23,-106,3,1,2,3,4,0,0,-0.02200,-0.16940,-0.01680,113,116,117,084,076,095
10-17-2015 04:03:11.375,1500.0000,6.3100,60.5000,-1.0000,0.0000,16503,-72,-147,3,1,2,3,4,0,0,-0.02910,-0.16640,-0.00990,121,116,113,096,081,087
10-17-2015 04:03:11.875,1500.0000,6.3100,60.5000,-1.0000,0.0000,16503,-72,-147,3,1,2,3,4,0,0,-0.03810,-0.20950,-0.00660,118,122,128,093,094,099
10-17-2015 04:03:12.375,1500.0000,6.3000,60.5000,-1.2000,0.6000,16509,-262,-202,3,1,2,3,4,0,0,-0.04040,-0.19930,-0.01490,123,121,121,097,091,099
10-17-2015 04:03:12.875,1500.0000,6.3000,60.5000,-1.2000,0.6000,16509,-262,-202,3,1,2,3,4,0,0,-0.04890,-0.19990,-0.01790,115,120,120,088,091,095
10-17-2015 04:03:13.375,1500.0000,6.3000,56.4000,-1.0000,-0.7000,16533,143,-139,3,1,2,3,4,0,0,-0.04570,-0.20610,-0.02440,119,118,121,096,094,094
10-17-2015 04:03:13.875,1500.0000,6.3000,56.4000,-1.0000,-0.7000,16533,143,-139,3,1,2,3,4,0,0,-0.05110,-0.18930,-0.02270,122,116,118,098,091,093
10-17-2015 04:03:14.375,1500.0000,6.2900,55.9000,-0.9000,1.0000,16517,-381,-118,3,1,2,3,4,0,0,-0.05910,-0.20620,-0.02850,117,121,123,097,092,090
10-17-2015 04:03:14.875,1500.0000,6.2900,55.9000,-0.9000,1.0000,16517,-381,-118,3,1,2,3,4,0,0,-0.05420,-0.19480,-0.03200,121,119,124,097,088,098
10-17-2015 04:03:15.375,1500.0000,6.2900,52.4000,-1.2000,-0.1000,16531,-21,-183,3,1,2,3,4,0,0,-0.05830,-0.21350,-0.04190,115,122,118,093,096,093
10-17-2015 04:03:15.875,1500.0000,6.2900,52.4000,-1.2000,-0.1000,16531,-21,-183,3,1,2,3,4,0,0,-0.04950,-0.22170,-0.03750,120,132,124,095,099,098
10-17-2015 04:03:16.375,1500.0000,6.2900,51.3000,-0.9000,-0.4000,16569,54,-104,3,1,2,3,4,0,0,-0.04930,-0.19500,-0.03770,114,115,116,090,086,094
10-17-2015 04:03:16.875,1500.0000,6.2900,51.3000,-0.9000,-0.4000,16569,54,-104,3,1,2,3,4,0,0,-0.04810,-0.19440,-0.02080,119,119,121,095,090,081
10-17-2015 04:03:17.375,1500.0000,6.2800,54.2000,-0.9000,1.3000,16533,-468,-123,3,1,2,3,4,0,0,-0.04430,-0.18610,-0.03370,119,116,120,096,087,085
10-17-2015 04:03:17.875,1500.0000,6.2800,54.2000,-0.9000,1.3000,16533,-468,-123,3,1,2,3,4,0,0,-0.04980,-0.17950,-0.02740,118,115,117,093,087,092
10-17-2015 04:03:18.375,1500.0000,6.2800,51.7000,-1.1000,-0.2000,16481,8,-172,3,1,2,3,4,0,0,-0.04040,-0.18210,-0.02370,116,115,123,093,088,088
10-17-2015 04:03:18.875,1500.0000,6.2800,51.7000,-1.1000,-0.2000,16481,8,-172,3,1,2,3,4,0,0,-0.03400,-0.17650,-0.01670,116,118,160,082,086,099
10-17-2015 04:03:19.375,1500.0000,6.2700,50.9000,-1.1000,0.0000,16509,-72,-164,3,1,2,3,4,0,0,-0.02850,-0.18930,-0.02350,120,121,141,082,093,100
10-17-2015 04:03:19.875,1500.0000,6.2700,50.9000,-1.1000,0.0000,16509,-72,-164,3,1,2,3,4,0,0,-0.02870,-0.16830,-0.01620,114,115,116,094,087,085
10-17-2015 04:03:20.375,1500.0000,6.2700,52.6000,-0.9000,0.7000,16523,-300,-112,3,1,2,3,4,0,0,-0.02200,-0.16610,-0.00300,116,119,119,089,087,095
10-17-2015 04:03:20.875,1500.0000,6.2700,52.6000,-0.9000,0.7000,16523,-300,-112,3,1,2,3,4,0,0,-0.02170,-0.18160,0.00250,115,122,118,095,095,095
10-17-2015 04:03:21.375,1500.0000,6.2600,48.7000,-0.9000,-0.3000,16497,16,-104,3,1,2,3,4,0,0,-0.02570,-0.18930,0.00650,120,123,120,082,094,097
10-17-2015 04:03:21.875,1500.0000,6.2600,48.7000,-0.9000,-0.3000,16497,16,-104,3,1,2,3,4,0,0,-0.02730,-1.22170,0.00370,109,115,119,088,076,096
10-17-2015 04:03:22.375,1500.0000,6.2600,48.7000,-1.0000,0.6000,16623,-274,-145,3,1,2,3,4,0,0,-0.02730,-0.18260,0.00290,118,121,117,088,093,097
10-17-2015 04:03:22.875,1500.0000,6.2600,48.7000,-1.0000,0.6000,16623,-274,-145,3,1,2,3,4,0,0,-0.03530,-0.17710,-0.01000,114,119,116,088,089,093
10-17-2015 04:03:23.375,1500.0000,6.2600,46.7000,-0.6000,0.6000,16501,-246,-20,3,1,2,3,4,0,0,-0.03730,-0.17550,-0.00850,118,113,125,097,087,098
10-17-2015 04:03:23.875,1500.0000,6.2600,46.7000,-0.6000,0.6000,16501,-246,-20,3,1,2,3,4,0,0,-0.04620,-0.19360,-0.01420,114,118,117,092,091,093
10-17-2015 04:03:24.375,1500.0000,6.2500,42.1000,-0.9000,0.0000,16481,-68,-118,3,1,2,3,4,0,0,-0.04920,-0.17230,-0.01700,121,113,118,096,082,093
10-17-2015 04:03:24.875,1500.0000,6.2500,42.1000,-0.9000,0.0000,16481,-68,-118,3,1,2,3,4,0,0,-0.04910,-0.19900,-0.03430,116,119,132,090,091,099
10-17-2015 04:03:25.375,1500.0000,6.2600,39.3000,-0.9000,0.0000,16549,-48,-100,3,1,2,3,4,0,0,-0.03970,-0.20240,-0.02580,122,122,117,098,091,092
10-17-2015 04:03:25.875,1500.0000,6.2600,39.3000,-0.9000,0.0000,16549,-48,-100,3,1,2,3,4,0,0,-0.05110,-0.21350,-0.01920,120,124,123,098,096,094
10-17-2015 04:03:26.375,1500.0000,6.2600,37.8000,-0.9000,0.5000,16481,-240,-95,3,1,2,3,4,0,0,-0.05150,-0.19410,-0.03000,134,115,124,100,091,099
10-17-2015 04:03:26.875,1500.0000,6.2600,37.8000,-0.9000,0.5000,16481,-240,-95,3,1,2,3,4,0,0,-0.04960,-0.19810,-0.02190,117,116,125,097,085,097
10-17-2015 04:03:27.375,1500.0000,6.2500,37.4000,-1.1000,0.6000,16497,-250,-154,3,1,2,3,4,0,0,-0.04300,-0.19730,-0.02490,120,116,128,097,082,097
10-17-2015 04:03:27.875,1500.0000,6.2500,37.4000,-1.1000,0.6000,16497,-250,-154,3,1,2,3,4,0,0,-0.04740,-0.18410,-0.01940,119,117,121,091,094,097
10-17-2015 04:03:28.375,1500.0000,6.2600,33.7000,-0.9000,0.4000,16515,-207,-100,3,1,2,3,4,0,0,-0.04760,-0.19340,-0.02150,117,118,123,093,091,097
10-17-2015 04:03:28.875,1500.0000,6.2600,33.7000,-0.9000,0.4000,16515,-207,-100,3,1,2,3,4,0,0,-0.04970,-0.19960,-0.02150,111,122,124,091,094,095
10-17-2015 04:03:29.375,1500.0000,6.2400,30.9000,-0.8000,0.5000,16495,-234,-83,3,1,2,3,4,0,0,-0.04750,-0.19670,-0.02170,123,118,120,097,091,093
