
 Profile 320

 Sensors were turned on at  04/04/2017 00:00:02
 Vehicle began profiling at 04/04/2017 00:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/04/2017 00:34:48,120,10.9,717.500,363.35,3.57,53,113,564
04/04/2017 00:34:58,132,10.9,720.170,362.99,3.58,54,115,564
04/04/2017 00:35:08,148,10.9,722.920,362.74,3.58,53,118,564
04/04/2017 00:35:18,157,10.9,725.520,363.21,3.58,53,116,564
04/04/2017 00:35:28,137,10.9,728.230,362.90,3.58,54,114,564
04/04/2017 00:35:38,122,10.9,730.880,362.85,3.57,53,115,565
04/04/2017 00:35:48,160,10.8,733.660,362.70,3.57,54,114,565
04/04/2017 00:35:58,125,10.9,736.200,362.96,3.58,53,115,565
04/04/2017 00:36:08,137,10.9,738.910,363.47,3.57,53,115,564
04/04/2017 00:36:18,169,10.8,741.560,362.80,3.57,55,114,564
04/04/2017 00:36:28,136,10.9,744.390,361.66,3.57,53,116,564
04/04/2017 00:36:38,144,10.8,747.010,362.23,3.57,53,113,564
04/04/2017 00:36:48,140,10.9,749.600,362.80,3.57,51,120,565
04/04/2017 00:36:58,155,10.9,752.300,362.61,3.57,53,116,564
04/04/2017 00:37:08,141,10.9,755.090,361.75,3.57,54,115,565
04/04/2017 00:37:18,121,10.9,757.650,361.85,3.57,52,116,564
04/04/2017 00:37:28,149,10.8,760.220,360.98,3.56,52,116,565
04/04/2017 00:37:38,130,10.9,762.970,361.46,3.56,53,116,564
04/04/2017 00:37:48,140,10.9,765.570,361.50,3.56,51,113,565
04/04/2017 00:37:58,140,10.8,768.350,362.08,3.56,53,120,565
04/04/2017 00:38:08,131,10.9,770.850,361.25,3.56,54,115,564
04/04/2017 00:38:18,109,10.9,773.610,361.43,3.56,52,114,564
04/04/2017 00:38:28,176,10.8,776.410,362.04,3.56,53,116,564
04/04/2017 00:38:38,148,10.9,778.960,361.38,3.56,52,114,564
04/04/2017 00:38:48,107,10.9,781.550,361.49,3.55,52,116,565
04/04/2017 00:38:58,139,10.9,784.370,361.22,3.56,53,114,564
04/04/2017 00:39:08,163,10.8,786.940,360.78,3.55,53,117,565
04/04/2017 00:39:18,125,10.9,789.650,361.00,3.55,51,120,565
04/04/2017 00:39:28,131,10.9,792.220,362.07,3.55,53,117,565
04/04/2017 00:39:38,126,10.9,795.070,360.67,3.56,52,121,565
04/04/2017 00:39:48,128,10.9,797.620,361.89,3.56,54,116,564
04/04/2017 00:39:58,176,10.8,800.280,360.76,3.56,51,114,564
04/04/2017 00:40:08,118,10.9,802.870,360.99,3.56,52,114,565
04/04/2017 00:40:18,147,10.9,805.650,361.34,3.56,53,116,564
04/04/2017 00:40:28,122,10.9,808.320,360.93,3.56,52,119,565
04/04/2017 00:40:38,145,10.9,810.880,361.22,3.55,53,115,564
04/04/2017 00:40:48,135,10.9,813.600,360.95,3.54,52,113,564
04/04/2017 00:40:58,152,10.9,816.170,360.73,3.54,53,116,565
04/04/2017 00:41:08,135,10.9,818.930,360.69,3.54,51,118,565
04/04/2017 00:41:18,162,10.9,821.480,361.34,3.54,53,113,565
04/04/2017 00:41:28,137,10.9,824.170,360.47,3.54,52,114,565
04/04/2017 00:41:38,132,10.9,826.920,361.02,3.54,52,116,564
04/04/2017 00:41:48,136,10.9,829.420,360.64,3.54,52,113,565
04/04/2017 00:41:58,93,10.9,832.250,360.79,3.54,52,113,564
04/04/2017 00:42:08,168,10.8,834.820,360.87,3.53,51,113,565
04/04/2017 00:42:18,108,10.9,837.450,360.84,3.53,53,114,565
04/04/2017 00:42:28,164,10.8,840.220,360.29,3.53,53,112,564
04/04/2017 00:42:38,140,10.9,842.730,359.54,3.53,51,122,565
04/04/2017 00:42:48,131,10.9,845.360,360.67,3.53,53,127,564
04/04/2017 00:42:58,144,10.9,848.210,360.30,3.52,53,114,565
04/04/2017 00:43:08,131,10.9,850.680,360.25,3.52,52,116,564
04/04/2017 00:43:18,148,10.8,853.430,360.35,3.52,52,116,565
04/04/2017 00:43:28,136,10.9,856.070,360.07,3.52,53,117,564
04/04/2017 00:43:38,111,10.9,858.670,360.44,3.52,52,115,565
04/04/2017 00:43:48,159,10.9,861.400,359.90,3.52,52,121,564
04/04/2017 00:43:58,127,10.9,863.950,360.97,3.51,52,114,565
04/04/2017 00:44:08,126,10.9,866.690,361.02,3.51,52,113,565
04/04/2017 00:44:18,135,10.9,869.220,359.44,3.50,51,114,565
04/04/2017 00:44:28,138,10.9,872.020,360.61,3.50,52,114,564
04/04/2017 00:44:38,154,10.9,874.510,359.97,3.50,52,117,565
04/04/2017 00:44:48,123,10.9,877.320,360.25,3.50,53,114,565
04/04/2017 00:44:58,162,10.8,879.870,360.67,3.50,52,116,564
04/04/2017 00:45:08,147,10.9,882.650,360.19,3.50,52,115,565
04/04/2017 00:45:18,126,10.9,885.230,359.99,3.50,51,112,565
04/04/2017 00:45:28,138,10.9,887.940,360.28,3.50,52,115,565
04/04/2017 00:45:38,134,10.9,890.430,360.85,3.50,52,116,565
04/04/2017 00:45:48,139,10.9,893.270,359.66,3.49,52,114,565
04/04/2017 00:45:58,164,10.8,895.900,360.38,3.49,53,114,565
04/04/2017 00:46:08,137,10.9,898.440,359.47,3.49,53,115,565
04/04/2017 00:46:18,141,10.9,901.220,360.70,3.49,52,125,565
04/04/2017 00:46:28,143,10.9,903.880,360.10,3.49,52,115,565
04/04/2017 00:46:38,159,10.9,906.540,359.61,3.49,53,116,564
04/04/2017 00:46:48,165,10.8,909.110,360.57,3.49,53,113,565
04/04/2017 00:46:58,111,10.9,911.810,359.31,3.49,52,113,565
04/04/2017 00:47:08,169,10.8,914.490,359.82,3.49,51,114,565
04/04/2017 00:47:18,151,10.9,917.020,360.48,3.49,51,115,565
04/04/2017 00:47:28,101,10.9,919.650,359.72,3.49,52,114,565
04/04/2017 00:47:38,205,10.8,922.370,360.21,3.48,53,118,565
04/04/2017 00:47:48,140,10.9,924.840,359.95,3.48,52,116,564
04/04/2017 00:47:58,108,10.9,927.630,360.19,3.48,52,114,565
04/04/2017 00:48:08,188,10.8,930.360,359.87,3.48,51,119,565
04/04/2017 00:48:18,149,10.9,932.920,361.22,3.48,53,113,565
04/04/2017 00:48:28,136,10.9,935.470,360.52,3.48,54,114,565
04/04/2017 00:48:38,137,10.9,938.320,361.08,3.48,53,116,564
04/04/2017 00:48:48,157,10.9,940.970,360.73,3.48,51,119,565
04/04/2017 00:48:58,124,10.9,943.550,361.13,3.48,51,117,565
04/04/2017 00:49:08,148,10.8,946.240,360.05,3.48,51,113,565
04/04/2017 00:49:18,150,10.9,948.810,359.85,3.48,53,117,565
04/04/2017 00:49:28,129,10.9,951.480,360.46,3.48,52,118,565
04/04/2017 00:49:38,149,10.9,954.120,360.34,3.48,52,114,565
04/04/2017 00:49:48,163,10.9,956.830,358.78,3.48,53,113,565
04/04/2017 00:49:58,154,10.9,959.480,359.22,3.47,53,118,565
04/04/2017 00:50:08,143,10.9,962.020,358.31,3.47,53,114,565
04/04/2017 00:50:18,134,10.9,964.730,359.07,3.47,52,114,565
04/04/2017 00:50:28,146,10.9,967.490,359.51,3.47,52,119,565
04/04/2017 00:50:38,156,10.9,970.090,359.29,3.47,52,115,565
04/04/2017 00:50:48,144,10.9,972.610,358.82,3.47,53,113,565
04/04/2017 00:50:58,173,10.8,975.370,359.73,3.47,52,112,565
04/04/2017 00:51:08,152,10.9,977.980,359.03,3.47,52,114,565
04/04/2017 00:51:18,157,10.9,980.580,358.62,3.47,53,114,564
04/04/2017 00:51:28,119,10.9,983.310,358.32,3.48,54,115,565
04/04/2017 00:51:38,169,10.8,985.950,358.69,3.48,52,117,565
04/04/2017 00:51:48,171,10.9,988.630,358.43,3.47,52,112,565
04/04/2017 00:51:58,151,10.9,991.240,358.76,3.47,51,118,565
04/04/2017 00:52:08,117,10.9,993.880,357.86,3.47,51,114,565
04/04/2017 00:52:18,182,10.8,996.500,358.59,3.47,51,115,565
04/04/2017 00:52:28,146,10.9,999.140,358.44,3.47,52,113,565
04/04/2017 00:52:38,160,10.8,1001.700,357.83,3.47,50,114,565
